player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Alexander Sulzer (D),Kölner Haie,30,3,13,16,0.53,18,-9,https://www.eliteprospects.com/player/12396/alexander-sulzer,2015-2016,del,Alexander Sulzer (D),D
Frédéric St-Denis (D),EHC München,46,3,13,16,0.35,24,15,https://www.eliteprospects.com/player/23512/frederic-st-denis,2015-2016,del,Frédéric St-Denis (D),D
Chad Bassen (C/LW),Iserlohn Roosters,49,3,13,16,0.33,20,-7,https://www.eliteprospects.com/player/14322/chad-bassen,2015-2016,del,Chad Bassen (C/LW),C/LW
Casey Borer (D),Nürnberg Ice Tigers,43,1,15,16,0.37,26,11,https://www.eliteprospects.com/player/9419/casey-borer,2015-2016,del,Casey Borer (D),D
Tobias Wörle (LW),totals,44,9,6,15,0.34,14,6,https://www.eliteprospects.com/player/22287/tobias-worle,2015-2016,del,Tobias Wörle (LW),LW
Adam Mitchell (RW),Hamburg Freezers,47,7,8,15,0.32,30,4,https://www.eliteprospects.com/player/15105/adam-mitchell,2015-2016,del,Adam Mitchell (RW),RW
Christoph Schubert (D),Hamburg Freezers,39,6,9,15,0.38,78,6,https://www.eliteprospects.com/player/8877/christoph-schubert,2015-2016,del,Christoph Schubert (D),D
James Bettauer (D/F),Augsburger Panther,52,3,12,15,0.29,26,-4,https://www.eliteprospects.com/player/19280/james-bettauer,2015-2016,del,James Bettauer (D/F),D/F
Sven Ziegler (RW),Eisbären Berlin,47,9,5,14,0.30,10,10,https://www.eliteprospects.com/player/42740/sven-ziegler,2015-2016,del,Sven Ziegler (RW),RW
Brad Ross (D/F),Iserlohn Roosters,48,8,6,14,0.29,131,-1,https://www.eliteprospects.com/player/32786/brad-ross,2015-2016,del,Brad Ross (D/F),D/F
Andrew Joudrey (C),Adler Mannheim,48,7,7,14,0.29,18,-7,https://www.eliteprospects.com/player/14078/andrew-joudrey,2015-2016,del,Andrew Joudrey (C),C
Daniel Weiß (C/LW),Augsburger Panther,51,7,7,14,0.27,66,-16,https://www.eliteprospects.com/player/15224/daniel-wei%C3%9F,2015-2016,del,Daniel Weiß (C/LW),C/LW
Christian Kretschmann (C),Krefeld Pinguine,52,7,7,14,0.27,55,-6,https://www.eliteprospects.com/player/42665/christian-kretschmann,2015-2016,del,Christian Kretschmann (C),C
Andreas Falk (C),Kölner Haie,49,6,8,14,0.29,68,3,https://www.eliteprospects.com/player/642/andreas-falk,2015-2016,del,Andreas Falk (C),C
Ronny Arendt (RW/LW),Adler Mannheim,47,5,9,14,0.30,72,7,https://www.eliteprospects.com/player/20913/ronny-arendt,2015-2016,del,Ronny Arendt (RW/LW),RW/LW
Marko Friedrich (C),Iserlohn Roosters,50,3,11,14,0.28,59,2,https://www.eliteprospects.com/player/41284/marko-friedrich,2015-2016,del,Marko Friedrich (C),C
Dustin Friesen (D),ERC Ingolstadt,52,3,11,14,0.27,4,16,https://www.eliteprospects.com/player/49365/dustin-friesen,2015-2016,del,Dustin Friesen (D),D
Michel Périard (D),Iserlohn Roosters,44,1,13,14,0.32,20,4,https://www.eliteprospects.com/player/13641/michel-periard,2015-2016,del,Michel Périard (D),D
Brodie Dupont (LW/C),Iserlohn Roosters,28,5,8,13,0.46,8,1,https://www.eliteprospects.com/player/11452/brodie-dupont,2015-2016,del,Brodie Dupont (LW/C),LW/C
Norman Hauner (C/RW),Krefeld Pinguine,49,4,9,13,0.27,8,-14,https://www.eliteprospects.com/player/22411/norman-hauner,2015-2016,del,Norman Hauner (C/RW),C/RW
Jeremy Dehner (D),EHC München,31,3,10,13,0.42,18,1,https://www.eliteprospects.com/player/38346/jeremy-dehner,2015-2016,del,Jeremy Dehner (D),D
Evan Oberg (D),Augsburger Panther,46,2,11,13,0.28,102,-2,https://www.eliteprospects.com/player/34924/evan-oberg,2015-2016,del,Evan Oberg (D),D
Jiri Hunkes (D),Schwenninger Wild Wings,40,1,12,13,0.33,34,-5,https://www.eliteprospects.com/player/7916/jiri-hunkes,2015-2016,del,Jiri Hunkes (D),D
Tim Conboy (D),Düsseldorfer EG,43,0,13,13,0.30,138,7,https://www.eliteprospects.com/player/10404/tim-conboy,2015-2016,del,Tim Conboy (D),D
Cody Sylvester (C/LW),Iserlohn Roosters,48,5,7,12,0.25,58,1,https://www.eliteprospects.com/player/23152/cody-sylvester,2015-2016,del,Cody Sylvester (C/LW),C/LW
René Röthke (RW),Straubing Tigers,50,5,7,12,0.24,56,-4,https://www.eliteprospects.com/player/22217/rene-rothke,2015-2016,del,René Röthke (RW),RW
Daniel Schmölz (LW),Schwenninger Wild Wings,51,5,7,12,0.24,39,-12,https://www.eliteprospects.com/player/51399/daniel-schmolz,2015-2016,del,Daniel Schmölz (LW),LW
Sebastian Uvira (LW/RW),Kölner Haie,38,4,8,12,0.32,44,5,https://www.eliteprospects.com/player/42797/sebastian-uvira,2015-2016,del,Sebastian Uvira (LW/RW),LW/RW
Travis Turnbull (C),Düsseldorfer EG,26,3,9,12,0.46,24,8,https://www.eliteprospects.com/player/33251/travis-turnbull,2015-2016,del,Travis Turnbull (C),C
Steve Wagner (D),Adler Mannheim,45,3,9,12,0.27,26,8,https://www.eliteprospects.com/player/11337/steve-wagner,2015-2016,del,Steve Wagner (D),D
Martin Buchwieser (C/RW),Adler Mannheim,45,3,9,12,0.27,81,-3,https://www.eliteprospects.com/player/11846/martin-buchwieser,2015-2016,del,Martin Buchwieser (C/RW),C/RW
Jens Baxmann (D/F),Eisbären Berlin,50,3,9,12,0.24,24,5,https://www.eliteprospects.com/player/18123/jens-baxmann,2015-2016,del,Jens Baxmann (D/F),D/F
Robin Weihager (D),Krefeld Pinguine,41,2,10,12,0.29,14,-10,https://www.eliteprospects.com/player/4014/robin-weihager,2015-2016,del,Robin Weihager (D),D
Sandro Schönberger (LW),Straubing Tigers,52,5,6,11,0.21,36,-13,https://www.eliteprospects.com/player/23010/sandro-schonberger,2015-2016,del,Sandro Schönberger (LW),LW
Zach Hamill (C/RW),Iserlohn Roosters,24,4,7,11,0.46,14,-11,https://www.eliteprospects.com/player/11053/zach-hamill,2015-2016,del,Zach Hamill (C/RW),C/RW
Kyle Sonnenburg (D),Krefeld Pinguine,47,4,7,11,0.23,30,-13,https://www.eliteprospects.com/player/95829/kyle-sonnenburg,2015-2016,del,Kyle Sonnenburg (D),D
Matt MacKay (C),Augsburger Panther,51,4,7,11,0.22,37,-4,https://www.eliteprospects.com/player/24430/matt-mackay,2015-2016,del,Matt MacKay (C),C
Thomas Brandl (C),Straubing Tigers,52,4,7,11,0.21,40,-9,https://www.eliteprospects.com/player/34839/thomas-brandl,2015-2016,del,Thomas Brandl (C),C
Florian Kettemer (D),EHC München,42,3,8,11,0.26,20,9,https://www.eliteprospects.com/player/22214/florian-kettemer,2015-2016,del,Florian Kettemer (D),D
Daniel Fischbuch (RW),Düsseldorfer EG,36,2,9,11,0.31,37,1,https://www.eliteprospects.com/player/43335/daniel-fischbuch,2015-2016,del,Daniel Fischbuch (RW),RW
Jonas Liwing (D),Hamburg Freezers,41,2,9,11,0.27,8,7,https://www.eliteprospects.com/player/15/jonas-liwing,2015-2016,del,Jonas Liwing (D),D
Christopher Fischer (D),Adler Mannheim,44,2,9,11,0.25,20,1,https://www.eliteprospects.com/player/15221/christopher-fischer,2015-2016,del,Christopher Fischer (D),D
Yared Hagos (C),Krefeld Pinguine,45,2,9,11,0.24,46,2,https://www.eliteprospects.com/player/27/yared-hagos,2015-2016,del,Yared Hagos (C),C
Jonas Müller (D),Eisbären Berlin,51,1,10,11,0.22,34,11,https://www.eliteprospects.com/player/72678/jonas-muller,2015-2016,del,Jonas Müller (D),D
Mark Hurtubise (C/RW),Krefeld Pinguine,27,6,4,10,0.37,16,0,https://www.eliteprospects.com/player/13471/mark-hurtubise,2015-2016,del,Mark Hurtubise (C/RW),C/RW
Nick Latta (C/RW),Kölner Haie,40,5,5,10,0.25,42,-1,https://www.eliteprospects.com/player/43593/nick-latta,2015-2016,del,Nick Latta (C/RW),C/RW
Scott Valentine (D),Krefeld Pinguine,43,5,5,10,0.23,126,-4,https://www.eliteprospects.com/player/30688/scott-valentine,2015-2016,del,Scott Valentine (D),D
Sean Sullivan (D),Hamburg Freezers,50,5,5,10,0.20,49,-8,https://www.eliteprospects.com/player/12051/sean-sullivan,2015-2016,del,Sean Sullivan (D),D
Denny Urban (D),Straubing Tigers,29,3,7,10,0.34,18,-14,https://www.eliteprospects.com/player/39323/denny-urban,2015-2016,del,Denny Urban (D),D
Christoph Höhenleitner (LW/RW),Grizzlys Wolfsburg,40,3,7,10,0.25,41,3,https://www.eliteprospects.com/player/22302/christoph-hohenleitner,2015-2016,del,Christoph Höhenleitner (LW/RW),LW/RW
Andy Reiss (D/LW),Grizzlys Wolfsburg,39,2,8,10,0.26,10,-7,https://www.eliteprospects.com/player/17874/andy-reiss,2015-2016,del,Andy Reiss (D/LW),D/LW
Colten Teubert (D),Iserlohn Roosters,51,2,8,10,0.20,102,2,https://www.eliteprospects.com/player/13625/colten-teubert,2015-2016,del,Colten Teubert (D),D
Toni Ritter (D),Schwenninger Wild Wings,52,2,8,10,0.19,18,-13,https://www.eliteprospects.com/player/15228/toni-ritter,2015-2016,del,Toni Ritter (D),D
Henry Haase (D),Eisbären Berlin,45,1,9,10,0.22,26,0,https://www.eliteprospects.com/player/42727/henry-haase,2015-2016,del,Henry Haase (D),D
Aleksander Polaczek (LW),Augsburger Panther,51,6,3,9,0.18,109,-5,https://www.eliteprospects.com/player/17881/aleksander-polaczek,2015-2016,del,Aleksander Polaczek (LW),LW
Frank Mauer (RW),EHC München,16,5,4,9,0.56,10,4,https://www.eliteprospects.com/player/15225/frank-mauer,2015-2016,del,Frank Mauer (RW),RW
Lubor Dibelka (C/LW),Grizzlys Wolfsburg,39,5,4,9,0.23,14,3,https://www.eliteprospects.com/player/28355/lubor-dibelka,2015-2016,del,Lubor Dibelka (C/LW),C/LW
Marco Nowak (D),Nürnberg Ice Tigers,42,5,4,9,0.21,24,-3,https://www.eliteprospects.com/player/17640/marco-nowak,2015-2016,del,Marco Nowak (D),D
Frank Hördler (D),Eisbären Berlin,23,3,6,9,0.39,24,11,https://www.eliteprospects.com/player/18054/frank-hordler,2015-2016,del,Frank Hördler (D),D
Dylan Wruck (LW/C),Iserlohn Roosters,9,2,7,9,1.00,2,2,https://www.eliteprospects.com/player/37127/dylan-wruck,2015-2016,del,Dylan Wruck (LW/C),LW/C
Marcus Kink (LW/C),Adler Mannheim,38,2,7,9,0.24,47,-2,https://www.eliteprospects.com/player/20914/marcus-kink,2015-2016,del,Marcus Kink (LW/C),LW/C
Arvids Rekis (D),Augsburger Panther,45,2,7,9,0.20,54,0,https://www.eliteprospects.com/player/12549/arvids-rekis,2015-2016,del,Arvids Rekis (D),D
Jimmy Sharrow (D),Grizzlys Wolfsburg,45,2,7,9,0.20,69,-7,https://www.eliteprospects.com/player/11499/jimmy-sharrow,2015-2016,del,Jimmy Sharrow (D),D
Laurin Braun (LW),Eisbären Berlin,50,2,7,9,0.18,30,-4,https://www.eliteprospects.com/player/28741/laurin-braun,2015-2016,del,Laurin Braun (LW),LW
Moritz Müller (D),Kölner Haie,52,2,7,9,0.17,58,2,https://www.eliteprospects.com/player/22397/moritz-muller,2015-2016,del,Moritz Müller (D),D
Pascal Zerressen (D),Kölner Haie,52,2,7,9,0.17,70,2,https://www.eliteprospects.com/player/42705/pascal-zerressen,2015-2016,del,Pascal Zerressen (D),D
Alex Trivellato (D),Schwenninger Wild Wings,50,1,8,9,0.18,18,-5,https://www.eliteprospects.com/player/34627/alex-trivellato,2015-2016,del,Alex Trivellato (D),D
Alexander Preibisch (RW/C),Düsseldorfer EG,45,5,3,8,0.18,32,8,https://www.eliteprospects.com/player/43641/alexander-preibisch,2015-2016,del,Alexander Preibisch (RW/C),RW/C
Markus Poukkula (LW/RW),Schwenninger Wild Wings,14,4,4,8,0.57,12,2,https://www.eliteprospects.com/player/22595/markus-poukkula,2015-2016,del,Markus Poukkula (LW/RW),LW/RW
Tim Schüle (D),Düsseldorfer EG,38,4,4,8,0.21,14,-2,https://www.eliteprospects.com/player/17643/tim-schule,2015-2016,del,Tim Schüle (D),D
David Elsner (RW),ERC Ingolstadt,33,3,5,8,0.24,22,1,https://www.eliteprospects.com/player/43428/david-elsner,2015-2016,del,David Elsner (RW),RW
Maximilian Kastner (LW),EHC München,29,2,6,8,0.28,28,1,https://www.eliteprospects.com/player/43591/maximilian-kastner,2015-2016,del,Maximilian Kastner (LW),LW
Sasa Martinovic (D),Nürnberg Ice Tigers,38,1,7,8,0.21,20,6,https://www.eliteprospects.com/player/22216/sasa-martinovic,2015-2016,del,Sasa Martinovic (D),D
Jean-Philippe Côté (D),Iserlohn Roosters,49,1,7,8,0.16,64,-3,https://www.eliteprospects.com/player/9123/jean-philippe-cote,2015-2016,del,Jean-Philippe Côté (D),D
Benedikt Schopper (D),ERC Ingolstadt,42,0,8,8,0.19,42,8,https://www.eliteprospects.com/player/17877/benedikt-schopper,2015-2016,del,Benedikt Schopper (D),D
Alexander Dotzler (D/F),Straubing Tigers,52,0,8,8,0.15,34,11,https://www.eliteprospects.com/player/25653/alexander-dotzler,2015-2016,del,Alexander Dotzler (D/F),D/F
Marius Möchel (D/C),Nürnberg Ice Tigers,50,5,2,7,0.14,28,-3,https://www.eliteprospects.com/player/34846/marius-mochel,2015-2016,del,Marius Möchel (D/C),D/C
Jean-François Boucher (LW),Kölner Haie,46,4,3,7,0.15,40,4,https://www.eliteprospects.com/player/12369/jean-francois-boucher,2015-2016,del,Jean-François Boucher (LW),LW
Bretton Stamler (D),Augsburger Panther,29,3,4,7,0.24,101,2,https://www.eliteprospects.com/player/11616/bretton-stamler,2015-2016,del,Bretton Stamler (D),D
Martin Hinterstocker (LW),Straubing Tigers,51,3,4,7,0.14,14,0,https://www.eliteprospects.com/player/22099/martin-hinterstocker,2015-2016,del,Martin Hinterstocker (LW),LW
István Sofron (RW),Krefeld Pinguine,27,2,5,7,0.26,20,-6,https://www.eliteprospects.com/player/16764/istvan-sofron,2015-2016,del,István Sofron (RW),RW
Torsten Ankert (D),Kölner Haie,41,2,5,7,0.17,26,-1,https://www.eliteprospects.com/player/15222/torsten-ankert,2015-2016,del,Torsten Ankert (D),D
Dominik Bittner (D),Adler Mannheim,45,2,5,7,0.16,24,0,https://www.eliteprospects.com/player/34837/dominik-bittner,2015-2016,del,Dominik Bittner (D),D
Joachim Ramoser (LW/RW),EHC München,48,2,5,7,0.15,33,-1,https://www.eliteprospects.com/player/71961/joachim-ramoser,2015-2016,del,Joachim Ramoser (LW/RW),LW/RW
Patrick Köppchen (D),ERC Ingolstadt,43,1,6,7,0.16,14,-11,https://www.eliteprospects.com/player/22328/patrick-koppchen,2015-2016,del,Patrick Köppchen (D),D
Oliver Mebus (D),Krefeld Pinguine,48,1,6,7,0.15,38,-8,https://www.eliteprospects.com/player/43363/oliver-mebus,2015-2016,del,Oliver Mebus (D),D
Marcus Weber (D),Nürnberg Ice Tigers,51,1,6,7,0.14,14,6,https://www.eliteprospects.com/player/43599/marcus-weber,2015-2016,del,Marcus Weber (D),D
Derek Dinger (D),Augsburger Panther,51,1,6,7,0.14,26,-10,https://www.eliteprospects.com/player/22725/derek-dinger,2015-2016,del,Derek Dinger (D),D
Sam Klassen (D),Hamburg Freezers,51,1,6,7,0.14,36,2,https://www.eliteprospects.com/player/37236/sam-klassen,2015-2016,del,Sam Klassen (D),D
Matt Smaby (D),EHC München,42,0,7,7,0.17,60,2,https://www.eliteprospects.com/player/12027/matt-smaby,2015-2016,del,Matt Smaby (D),D
Konrad Abeltshauser (D),EHC München,11,3,3,6,0.55,6,7,https://www.eliteprospects.com/player/34836/konrad-abeltshauser,2015-2016,del,Konrad Abeltshauser (D),D
Thomas Supis (D/LW),Krefeld Pinguine,52,3,3,6,0.12,26,2,https://www.eliteprospects.com/player/42789/thomas-supis,2015-2016,del,Thomas Supis (D/LW),D/LW
Steve Hanusch (D),Krefeld Pinguine,27,2,4,6,0.22,6,-2,https://www.eliteprospects.com/player/17633/steve-hanusch,2015-2016,del,Steve Hanusch (D),D
Marco Rosa (C),Grizzlys Wolfsburg,29,2,4,6,0.21,8,-2,https://www.eliteprospects.com/player/13427/marco-rosa,2015-2016,del,Marco Rosa (C),C
Steven Billich (RW),Schwenninger Wild Wings,41,2,4,6,0.15,2,-7,https://www.eliteprospects.com/player/51207/steven-billich,2015-2016,del,Steven Billich (RW),RW
Armin Wurm (D),Grizzlys Wolfsburg,49,2,4,6,0.12,46,7,https://www.eliteprospects.com/player/28746/armin-wurm,2015-2016,del,Armin Wurm (D),D
Kevin Lavallée (D),Iserlohn Roosters,52,2,4,6,0.12,38,-2,https://www.eliteprospects.com/player/21190/kevin-lavallee,2015-2016,del,Kevin Lavallée (D),D
Danny Syvret (D),Kölner Haie,12,1,5,6,0.50,10,6,https://www.eliteprospects.com/player/8900/danny-syvret,2015-2016,del,Danny Syvret (D),D
Patrick Buzas (C/LW),Nürnberg Ice Tigers,44,1,5,6,0.14,20,1,https://www.eliteprospects.com/player/17889/patrick-buzas,2015-2016,del,Patrick Buzas (C/LW),C/LW
David Printz (D),Nürnberg Ice Tigers,46,1,5,6,0.13,69,4,https://www.eliteprospects.com/player/18/david-printz,2015-2016,del,David Printz (D),D
Mirko Lüdemann (D),Kölner Haie,48,1,5,6,0.13,12,4,https://www.eliteprospects.com/player/22396/mirko-ludemann,2015-2016,del,Mirko Lüdemann (D),D
Thomas Pielmeier (RW),ERC Ingolstadt,50,1,5,6,0.12,22,-7,https://www.eliteprospects.com/player/18125/thomas-pielmeier,2015-2016,del,Thomas Pielmeier (RW),RW
Dominik Tiffels (D),Hamburg Freezers,38,0,6,6,0.16,8,-14,https://www.eliteprospects.com/player/43377/dominik-tiffels,2015-2016,del,Dominik Tiffels (D),D
Tim Bender (D),Schwenninger Wild Wings,48,0,6,6,0.13,10,-11,https://www.eliteprospects.com/player/71907/tim-bender,2015-2016,del,Tim Bender (D),D
Benedikt Brückner (D),Schwenninger Wild Wings,52,0,6,6,0.12,28,-8,https://www.eliteprospects.com/player/17625/benedikt-bruckner,2015-2016,del,Benedikt Brückner (D),D
Brent Raedeke (LW/C),Adler Mannheim,34,3,2,5,0.15,78,-11,https://www.eliteprospects.com/player/14740/brent-raedeke,2015-2016,del,Brent Raedeke (LW/C),LW/C
Kurtis McLean (C),Grizzlys Wolfsburg,5,2,3,5,1.00,2,-1,https://www.eliteprospects.com/player/11812/kurtis-mclean,2015-2016,del,Kurtis McLean (C),C
Sebastian Osterloh (D),Straubing Tigers,45,1,4,5,0.11,32,-4,https://www.eliteprospects.com/player/17964/sebastian-osterloh,2015-2016,del,Sebastian Osterloh (D),D
Kevin Schmidt (D),Hamburg Freezers,49,1,4,5,0.10,20,-9,https://www.eliteprospects.com/player/15060/kevin-schmidt,2015-2016,del,Kevin Schmidt (D),D
Colin Fraser (C/LW),Nürnberg Ice Tigers,17,0,5,5,0.29,69,-6,https://www.eliteprospects.com/player/9504/colin-fraser,2015-2016,del,Colin Fraser (C/LW),C/LW
Patrick Seifert (D),Grizzlys Wolfsburg,34,0,5,5,0.15,14,3,https://www.eliteprospects.com/player/17647/patrick-seifert,2015-2016,del,Patrick Seifert (D),D
Nikolai Goc (D),Adler Mannheim,47,0,5,5,0.11,30,-7,https://www.eliteprospects.com/player/20966/nikolai-goc,2015-2016,del,Nikolai Goc (D),D
Marcel Ohmann (LW),Kölner Haie,41,4,0,4,0.10,14,-3,https://www.eliteprospects.com/player/22414/marcel-ohmann,2015-2016,del,Marcel Ohmann (LW),LW
David Van Der Gulik (LW/RW),Düsseldorfer EG,16,3,1,4,0.25,6,-4,https://www.eliteprospects.com/player/11743/david-van-der-gulik,2015-2016,del,David Van Der Gulik (LW/RW),LW/RW
Jonas Schlenker (C),totals,22,2,2,4,0.18,4,-1,https://www.eliteprospects.com/player/42794/jonas-schlenker,2015-2016,del,Jonas Schlenker (C),C
Sergei Stas (LW),Grizzlys Wolfsburg,26,2,2,4,0.15,33,2,https://www.eliteprospects.com/player/34911/sergei-stas,2015-2016,del,Sergei Stas (LW),LW
Martin Davidek (LW),ERC Ingolstadt,39,2,2,4,0.10,18,-5,https://www.eliteprospects.com/player/24911/martin-davidek,2015-2016,del,Martin Davidek (LW),LW
Rob Brown (D),Schwenninger Wild Wings,42,2,2,4,0.10,55,-11,https://www.eliteprospects.com/player/20981/rob-brown,2015-2016,del,Rob Brown (D),D
Uli Maurer (LW),EHC München,45,2,2,4,0.09,8,2,https://www.eliteprospects.com/player/21235/uli-maurer,2015-2016,del,Uli Maurer (LW),LW
Charlie Stephens (C/RW),Kölner Haie,49,2,2,4,0.08,16,-5,https://www.eliteprospects.com/player/13509/charlie-stephens,2015-2016,del,Charlie Stephens (C/RW),C/RW
Maximilian Kammerer (C/LW),Düsseldorfer EG,22,1,3,4,0.18,4,-5,https://www.eliteprospects.com/player/95507/maximilian-kammerer,2015-2016,del,Maximilian Kammerer (C/LW),C/LW
Patrick Pohl (C/LW),Schwenninger Wild Wings,33,1,3,4,0.12,6,-5,https://www.eliteprospects.com/player/17641/patrick-pohl,2015-2016,del,Patrick Pohl (C/LW),C/LW
Jaroslav Hafenrichter (LW),Hamburg Freezers,37,1,3,4,0.11,12,2,https://www.eliteprospects.com/player/48288/jaroslav-hafenrichter,2015-2016,del,Jaroslav Hafenrichter (LW),LW
Vincenz Mayer (C/LW),Grizzlys Wolfsburg,39,1,3,4,0.10,26,-2,https://www.eliteprospects.com/player/44529/vincenz-mayer,2015-2016,del,Vincenz Mayer (C/LW),C/LW
Florian Ondruschka (D),Straubing Tigers,49,1,3,4,0.08,20,2,https://www.eliteprospects.com/player/21599/florian-ondruschka,2015-2016,del,Florian Ondruschka (D),D
Corey Mapes (D),Düsseldorfer EG,52,1,3,4,0.08,32,-1,https://www.eliteprospects.com/player/42504/corey-mapes,2015-2016,del,Corey Mapes (D),D
Milan Jurcina (D),Eisbären Berlin,8,0,4,4,0.50,6,3,https://www.eliteprospects.com/player/8677/milan-jurcina,2015-2016,del,Milan Jurcina (D),D
Mark Bell (C/LW),Eisbären Berlin,12,2,1,3,0.25,12,0,https://www.eliteprospects.com/player/8765/mark-bell,2015-2016,del,Mark Bell (C/LW),C/LW
Alexander Thiel (D/RW),Augsburger Panther,51,2,1,3,0.06,0,-4,https://www.eliteprospects.com/player/36802/alexander-thiel,2015-2016,del,Alexander Thiel (D/RW),D/RW
Dan Spang (D),Hamburg Freezers,12,1,2,3,0.25,2,2,https://www.eliteprospects.com/player/10631/dan-spang,2015-2016,del,Dan Spang (D),D
Dominik Meisinger (F),Krefeld Pinguine,25,1,2,3,0.12,6,-2,https://www.eliteprospects.com/player/44126/dominik-meisinger,2015-2016,del,Dominik Meisinger (F),F
Björn Barta (LW/C),ERC Ingolstadt,52,1,2,3,0.06,30,-13,https://www.eliteprospects.com/player/21597/bjorn-barta,2015-2016,del,Björn Barta (LW/C),LW/C
Blake Kessel (D),Augsburger Panther,6,0,3,3,0.50,0,0,https://www.eliteprospects.com/player/12176/blake-kessel,2015-2016,del,Blake Kessel (D),D
Jason Williams (RW/C),Kölner Haie,9,0,3,3,0.33,8,-8,https://www.eliteprospects.com/player/8713/jason-williams,2015-2016,del,Jason Williams (RW/C),RW/C
