player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Ostap Safin (RW/LW),HC Sparta Praha,8,1,1,2,0.25,2,2,https://www.eliteprospects.com/player/272770/ostap-safin,2016-2017,czechia,Ostap Safin (RW/LW),RW/LW
Kevin Sundher (C),HC Olomouc,10,1,1,2,0.20,6,-1,https://www.eliteprospects.com/player/31085/kevin-sundher,2016-2017,czechia,Kevin Sundher (C),C
Tomas Bulik (C),Mountfield HK,14,1,1,2,0.14,4,-2,https://www.eliteprospects.com/player/27137/tomas-bulik,2016-2017,czechia,Tomas Bulik (C),C
David Cienciala (LW/C),HC Oceláři Třinec,14,1,1,2,0.14,6,-3,https://www.eliteprospects.com/player/211718/david-cienciala,2016-2017,czechia,David Cienciala (LW/C),LW/C
Jiri Dolezal (RW/LW),HC Litvínov,15,1,1,2,0.13,0,-1,https://www.eliteprospects.com/player/19417/jiri-dolezal,2016-2017,czechia,Jiri Dolezal (RW/LW),RW/LW
Nicolas Hlava (LW/RW),Piráti Chomutov,15,1,1,2,0.13,2,3,https://www.eliteprospects.com/player/172306/nicolas-hlava,2016-2017,czechia,Nicolas Hlava (LW/RW),LW/RW
Tomas Vracovsky (LW),HC Plzeň,17,1,1,2,0.12,6,0,https://www.eliteprospects.com/player/215544/tomas-vracovsky,2016-2017,czechia,Tomas Vracovsky (LW),LW
Tomas Pastor (D),BK Mladá Boleslav,18,1,1,2,0.11,30,-2,https://www.eliteprospects.com/player/90607/tomas-pastor,2016-2017,czechia,Tomas Pastor (D),D
Daniel Kurovsky (LW),HC Vítkovice,20,1,1,2,0.10,4,-1,https://www.eliteprospects.com/player/190237/daniel-kurovsky,2016-2017,czechia,Daniel Kurovsky (LW),LW
Patrik Poulicek (C),HC Dynamo Pardubice,21,1,1,2,0.10,8,-5,https://www.eliteprospects.com/player/176358/patrik-poulicek,2016-2017,czechia,Patrik Poulicek (C),C
Michal Gago (LW),HC Zlín,24,1,1,2,0.08,18,-1,https://www.eliteprospects.com/player/160490/michal-gago,2016-2017,czechia,Michal Gago (LW),LW
Filip Zadina (RW/LW),HC Dynamo Pardubice,25,1,1,2,0.08,4,-9,https://www.eliteprospects.com/player/236471/filip-zadina,2016-2017,czechia,Filip Zadina (RW/LW),RW/LW
Bohumil Jank (D),HC Oceláři Třinec,28,1,1,2,0.07,46,-2,https://www.eliteprospects.com/player/34791/bohumil-jank,2016-2017,czechia,Bohumil Jank (D),D
Stanislav Balán (C),HC Vítkovice,30,1,1,2,0.07,42,0,https://www.eliteprospects.com/player/13659/stanislav-balan,2016-2017,czechia,Stanislav Balán (C),C
Martin Stovicek (LW/C),Piráti Chomutov,34,1,1,2,0.06,4,-3,https://www.eliteprospects.com/player/215225/martin-stovicek,2016-2017,czechia,Martin Stovicek (LW/C),LW/C
Karel Nedbal (D),HC Dynamo Pardubice,34,1,1,2,0.06,8,-9,https://www.eliteprospects.com/player/225574/karel-nedbal,2016-2017,czechia,Karel Nedbal (D),D
Justin Hodgman (C),HC Dynamo Pardubice,5,0,2,2,0.40,0,-4,https://www.eliteprospects.com/player/14428/justin-hodgman,2016-2017,czechia,Justin Hodgman (C),C
Jiri Smejkal (LW/C),HC Sparta Praha,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/159844/jiri-smejkal,2016-2017,czechia,Jiri Smejkal (LW/C),LW/C
David Bernad (D),BK Mladá Boleslav,10,0,2,2,0.20,6,1,https://www.eliteprospects.com/player/189995/david-bernad,2016-2017,czechia,David Bernad (D),D
Ivan Durac (F),BK Mladá Boleslav,13,0,2,2,0.15,4,2,https://www.eliteprospects.com/player/196271/ivan-durac,2016-2017,czechia,Ivan Durac (F),F
Viktor Baldayev (D),HC Energie Karlovy Vary,15,0,2,2,0.13,10,2,https://www.eliteprospects.com/player/166558/viktor-baldayev,2016-2017,czechia,Viktor Baldayev (D),D
Tomas Slovak (D),HC Plzeň,16,0,2,2,0.13,28,-10,https://www.eliteprospects.com/player/8420/tomas-slovak,2016-2017,czechia,Tomas Slovak (D),D
Jan Starý (W/C),HC Dynamo Pardubice,21,0,2,2,0.10,4,-9,https://www.eliteprospects.com/player/22766/jan-stary,2016-2017,czechia,Jan Starý (W/C),W/C
Stepan Hrebejk (RW/C),Piráti Chomutov,22,0,2,2,0.09,10,-9,https://www.eliteprospects.com/player/22575/stepan-hrebejk,2016-2017,czechia,Stepan Hrebejk (RW/C),RW/C
Filip Král (D),HC Kometa Brno,23,0,2,2,0.09,2,3,https://www.eliteprospects.com/player/247241/filip-kral,2016-2017,czechia,Filip Král (D),D
Josef Mikyska (C),Bílí Tygři Liberec,28,0,2,2,0.07,6,5,https://www.eliteprospects.com/player/100575/josef-mikyska,2016-2017,czechia,Josef Mikyska (C),C
Antonin Boruta (D),HC Zlín,29,0,2,2,0.07,14,-11,https://www.eliteprospects.com/player/15142/antonin-boruta,2016-2017,czechia,Antonin Boruta (D),D
Lukas Kovar (D),HC Vítkovice,37,0,2,2,0.05,34,-1,https://www.eliteprospects.com/player/97235/lukas-kovar,2016-2017,czechia,Lukas Kovar (D),D
Jan Kern (LW),HC Sparta Praha,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/272440/jan-kern,2016-2017,czechia,Jan Kern (LW),LW
Ondrej Havlicek (C),HC Litvínov,4,1,0,1,0.25,0,0,https://www.eliteprospects.com/player/24428/ondrej-havlicek,2016-2017,czechia,Ondrej Havlicek (C),C
Pavel Sedlacek (C/LW),HC Zlín,6,1,0,1,0.17,4,3,https://www.eliteprospects.com/player/28189/pavel-sedlacek,2016-2017,czechia,Pavel Sedlacek (C/LW),C/LW
Miroslav Rohlík (C),HC Dynamo Pardubice,8,1,0,1,0.13,2,1,https://www.eliteprospects.com/player/201616/miroslav-rohlik,2016-2017,czechia,Miroslav Rohlík (C),C
Matej Novak (F),HC Kometa Brno,9,1,0,1,0.11,0,0,https://www.eliteprospects.com/player/237057/matej-novak,2016-2017,czechia,Matej Novak (F),F
Jiri Gois (LW),HC Zlín,9,1,0,1,0.11,10,-3,https://www.eliteprospects.com/player/118410/jiri-gois,2016-2017,czechia,Jiri Gois (LW),LW
Michal Plutnar (D),Bílí Tygři Liberec,10,1,0,1,0.10,4,0,https://www.eliteprospects.com/player/100457/michal-plutnar,2016-2017,czechia,Michal Plutnar (D),D
Adam Raska (C/LW),totals,16,1,0,1,0.06,10,-3,https://www.eliteprospects.com/player/112413/adam-raska,2016-2017,czechia,Adam Raska (C/LW),C/LW
Peter Jánský (LW),HC Litvínov,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/17904/peter-jansky,2016-2017,czechia,Peter Jánský (LW),LW
Tomas Cachotsky (LW),HC Zlín,1,0,1,1,1.00,0,0,https://www.eliteprospects.com/player/23879/tomas-cachotsky,2016-2017,czechia,Tomas Cachotsky (LW),LW
Jakub Strnad (LW),HC Litvínov,2,0,1,1,0.50,2,1,https://www.eliteprospects.com/player/40241/jakub-strnad,2016-2017,czechia,Jakub Strnad (LW),LW
Tomas Gres (LW),HC Vítkovice,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/215567/tomas-gres,2016-2017,czechia,Tomas Gres (LW),LW
Tomas Frolo (D),HC Litvínov,6,0,1,1,0.17,10,0,https://www.eliteprospects.com/player/22579/tomas-frolo,2016-2017,czechia,Tomas Frolo (D),D
Ondrej Holomek (D),HC Zlín,7,0,1,1,0.14,0,-1,https://www.eliteprospects.com/player/67571/ondrej-holomek,2016-2017,czechia,Ondrej Holomek (D),D
Ales Jergl (RW),HC Olomouc,7,0,1,1,0.14,0,0,https://www.eliteprospects.com/player/176147/ales-jergl,2016-2017,czechia,Ales Jergl (RW),RW
Frantisek Hrdinka (D),BK Mladá Boleslav,7,0,1,1,0.14,0,2,https://www.eliteprospects.com/player/195396/frantisek-hrdinka,2016-2017,czechia,Frantisek Hrdinka (D),D
Bohumil Slavicek (F),Piráti Chomutov,8,0,1,1,0.13,0,0,https://www.eliteprospects.com/player/106183/bohumil-slavicek,2016-2017,czechia,Bohumil Slavicek (F),F
Tomas Rohan (C/LW),HC Energie Karlovy Vary,8,0,1,1,0.13,4,-3,https://www.eliteprospects.com/player/29780/tomas-rohan,2016-2017,czechia,Tomas Rohan (C/LW),C/LW
Petr Chaloupka (D),HC Dynamo Pardubice,9,0,1,1,0.11,10,-2,https://www.eliteprospects.com/player/67611/petr-chaloupka,2016-2017,czechia,Petr Chaloupka (D),D
Milan Svarc (LW),HC Plzeň,10,0,1,1,0.10,2,-3,https://www.eliteprospects.com/player/215550/milan-svarc,2016-2017,czechia,Milan Svarc (LW),LW
Ondrej Prochazka (LW),HC Sparta Praha,10,0,1,1,0.10,2,1,https://www.eliteprospects.com/player/216089/ondrej-prochazka,2016-2017,czechia,Ondrej Prochazka (LW),LW
Marek Baránek (D),HC Energie Karlovy Vary,11,0,1,1,0.09,6,-1,https://www.eliteprospects.com/player/212354/marek-baranek,2016-2017,czechia,Marek Baránek (D),D
Lukas Doudera (D),HC Oceláři Třinec,12,0,1,1,0.08,2,-5,https://www.eliteprospects.com/player/161932/lukas-doudera,2016-2017,czechia,Lukas Doudera (D),D
Radim Matus (RW/C),HC Energie Karlovy Vary,12,0,1,1,0.08,6,-10,https://www.eliteprospects.com/player/157657/radim-matus,2016-2017,czechia,Radim Matus (RW/C),RW/C
Krystof Hrabik (C/W),Bílí Tygři Liberec,13,0,1,1,0.08,2,5,https://www.eliteprospects.com/player/236308/krystof-hrabik,2016-2017,czechia,Krystof Hrabik (C/W),C/W
Antonin Dusek (C),HC Energie Karlovy Vary,13,0,1,1,0.08,6,1,https://www.eliteprospects.com/player/22659/antonin-dusek,2016-2017,czechia,Antonin Dusek (C),C
Karel Plasil (D),totals,13,0,1,1,0.08,8,0,https://www.eliteprospects.com/player/100456/karel-plasil,2016-2017,czechia,Karel Plasil (D),D
Libor Zábranský (D),HC Kometa Brno,15,0,1,1,0.07,2,1,https://www.eliteprospects.com/player/247245/libor-zabransky,2016-2017,czechia,Libor Zábranský (D),D
Jaroslav Dvorak (F),Mountfield HK,15,0,1,1,0.07,2,-2,https://www.eliteprospects.com/player/236233/jaroslav-dvorak,2016-2017,czechia,Jaroslav Dvorak (F),F
Ales Pavlas (D),Mountfield HK,15,0,1,1,0.07,8,-1,https://www.eliteprospects.com/player/22605/ales-pavlas,2016-2017,czechia,Ales Pavlas (D),D
Adam Sedlák (D),HC Vítkovice,20,0,1,1,0.05,12,-3,https://www.eliteprospects.com/player/19355/adam-sedlak,2016-2017,czechia,Adam Sedlák (D),D
Filip Dvorak (C/RW),HC Kometa Brno,21,0,1,1,0.05,2,1,https://www.eliteprospects.com/player/277379/filip-dvorak,2016-2017,czechia,Filip Dvorak (C/RW),C/RW
Vlastimil Dostálek (RW),HC Kometa Brno,21,0,1,1,0.05,8,-1,https://www.eliteprospects.com/player/197345/vlastimil-dostalek,2016-2017,czechia,Vlastimil Dostálek (RW),RW
Jan Schleiss (RW/LW),HC Plzeň,23,0,1,1,0.04,12,-5,https://www.eliteprospects.com/player/100476/jan-schleiss,2016-2017,czechia,Jan Schleiss (RW/LW),RW/LW
Oldrich Horak (D),HC Zlín,25,0,1,1,0.04,14,-13,https://www.eliteprospects.com/player/34790/oldrich-horak,2016-2017,czechia,Oldrich Horak (D),D
Ondrej Panna (F),HC Dynamo Pardubice,26,0,1,1,0.04,4,-4,https://www.eliteprospects.com/player/130951/ondrej-panna,2016-2017,czechia,Ondrej Panna (F),F
Martin Kaut (RW),HC Dynamo Pardubice,26,0,1,1,0.04,6,-5,https://www.eliteprospects.com/player/237068/martin-kaut,2016-2017,czechia,Martin Kaut (RW),RW
Martin Kokes (D),HC Litvínov,32,0,1,1,0.03,8,-1,https://www.eliteprospects.com/player/101141/martin-kokes,2016-2017,czechia,Martin Kokes (D),D
Lukas Galvas (D),HC Oceláři Třinec,33,0,1,1,0.03,36,10,https://www.eliteprospects.com/player/23710/lukas-galvas,2016-2017,czechia,Lukas Galvas (D),D
Ludvík Rutar (D),HC Olomouc,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/297747/ludvik-rutar,2016-2017,czechia,Ludvík Rutar (D),D
Dominik Marek (LW/D),HC Olomouc,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/275564/dominik-marek,2016-2017,czechia,Dominik Marek (LW/D),LW/D
Oscar Flynn (LW),BK Mladá Boleslav,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/271741/oscar-flynn,2016-2017,czechia,Oscar Flynn (LW),LW
Ondrej Trejbal (D),HC Dynamo Pardubice,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/237067/ondrej-trejbal,2016-2017,czechia,Ondrej Trejbal (D),D
Josef Podlaha (F),HC Olomouc,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236435/josef-podlaha,2016-2017,czechia,Josef Podlaha (F),F
Vladimir Vana (D),HC Zlín,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/217035/vladimir-vana,2016-2017,czechia,Vladimir Vana (D),D
Václav Zídek (C/RW),HC Dynamo Pardubice,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/216093/vaclav-zidek,2016-2017,czechia,Václav Zídek (C/RW),C/RW
Matous Kratochvil (F),HC Zlín,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213665/matous-kratochvil,2016-2017,czechia,Matous Kratochvil (F),F
Marian Adamek (D),HC Oceláři Třinec,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/185169/marian-adamek,2016-2017,czechia,Marian Adamek (D),D
Jakub Ferenc (D),HC Zlín,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/163271/jakub-ferenc,2016-2017,czechia,Jakub Ferenc (D),D
Lubomir Kovarik (LW),HC Zlín,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/128668/lubomir-kovarik,2016-2017,czechia,Lubomir Kovarik (LW),LW
Vojtech Zadrazil (D),HC Zlín,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/100296/vojtech-zadrazil,2016-2017,czechia,Vojtech Zadrazil (D),D
Jakub Trefný (D),Piráti Chomutov,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/67756/jakub-trefny,2016-2017,czechia,Jakub Trefný (D),D
Jiri Ripa (C),HC Olomouc,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/24908/jiri-ripa,2016-2017,czechia,Jiri Ripa (C),C
Lukas Chmelir (D),HC Zlín,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/23877/lukas-chmelir,2016-2017,czechia,Lukas Chmelir (D),D
Ryan Hollweg (LW),HC Plzeň,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/9055/ryan-hollweg,2016-2017,czechia,Ryan Hollweg (LW),LW
Lukas Spurny (D),HC Olomouc,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/196497/lukas-spurny,2016-2017,czechia,Lukas Spurny (D),D
Patrik Koch (D),HC Kometa Brno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/112388/patrik-koch,2016-2017,czechia,Patrik Koch (D),D
Jakub Martinec (F),HC Dynamo Pardubice,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213485/jakub-martinec,2016-2017,czechia,Jakub Martinec (F),F
Radek Veselý (C/LW),HC Litvínov,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/131037/radek-vesely,2016-2017,czechia,Radek Veselý (C/LW),C/LW
Tomas Jáchym (C),HC Vítkovice,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/160452/tomas-jachym,2016-2017,czechia,Tomas Jáchym (C),C
Darek Hejcman (C/RW),Piráti Chomutov,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/172305/darek-hejcman,2016-2017,czechia,Darek Hejcman (C/RW),C/RW
Adam Dlouhý (LW/C),Bílí Tygři Liberec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/175098/adam-dlouhy,2016-2017,czechia,Adam Dlouhý (LW/C),LW/C
Jan Strejcek (D),HC Litvínov,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/175489/jan-strejcek,2016-2017,czechia,Jan Strejcek (D),D
Ivan Rehor (RW),HC Litvínov,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/185962/ivan-rehor,2016-2017,czechia,Ivan Rehor (RW),RW
Vojtech Krejcirik (F),Piráti Chomutov,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/196495/vojtech-krejcirik,2016-2017,czechia,Vojtech Krejcirik (F),F
Jan Bartko (D),HC Oceláři Třinec,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/210778/jan-bartko,2016-2017,czechia,Jan Bartko (D),D
Ondrej Miklis (D),HC Sparta Praha,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/212935/ondrej-miklis,2016-2017,czechia,Ondrej Miklis (D),D
Jakub Matyas (D),HC Oceláři Třinec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/107181/jakub-matyas,2016-2017,czechia,Jakub Matyas (D),D
Roman Prikryl (C),HC Plzeň,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/101255/roman-prikryl,2016-2017,czechia,Roman Prikryl (C),C
Dominik Volek (W/C),HC Sparta Praha,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/100478/dominik-volek,2016-2017,czechia,Dominik Volek (W/C),W/C
Marek Bail (D),HC Vítkovice,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/100314/marek-bail,2016-2017,czechia,Marek Bail (D),D
Jakub Krejčík (D),HC Kometa Brno,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/98156/jakub-krejcik,2016-2017,czechia,Jakub Krejčík (D),D
Jan Topinka (F),HC Plzeň,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/74625/jan-topinka,2016-2017,czechia,Jan Topinka (F),F
Jakub Slahar (RW/LW),HC Zlín,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/34804/jakub-slahar,2016-2017,czechia,Jakub Slahar (RW/LW),RW/LW
Jan Plodek (C),Bílí Tygři Liberec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/22652/jan-plodek,2016-2017,czechia,Jan Plodek (C),C
Miha Stebih (D),HC Oceláři Třinec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/20419/miha-stebih,2016-2017,czechia,Miha Stebih (D),D
Martin Baca (D),Mountfield HK,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/12580/martin-baca,2016-2017,czechia,Martin Baca (D),D
Pavel Skrbek (D),HC Olomouc,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/506/pavel-skrbek,2016-2017,czechia,Pavel Skrbek (D),D
Josef Horyna (D),HC Dynamo Pardubice,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/214332/josef-horyna,2016-2017,czechia,Josef Horyna (D),D
Milos Roman (C),HC Oceláři Třinec,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/223844/milos-roman,2016-2017,czechia,Milos Roman (C),C
Martin Jandus (D),HC Sparta Praha,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236651/martin-jandus,2016-2017,czechia,Martin Jandus (D),D
Adam Gajarský (RW/C),HC Kometa Brno,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/247240/adam-gajarsky,2016-2017,czechia,Adam Gajarský (RW/C),RW/C
Robert Cerny (D),Piráti Chomutov,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213692/robert-cerny,2016-2017,czechia,Robert Cerny (D),D
Dominik Tejnor (D),Piráti Chomutov,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/172363/dominik-tejnor,2016-2017,czechia,Dominik Tejnor (D),D
Kroni Musliu (F),BK Mladá Boleslav,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/249864/kroni-musliu,2016-2017,czechia,Kroni Musliu (F),F
Martin Padrnos (D),HC Zlín,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/217013/martin-padrnos,2016-2017,czechia,Martin Padrnos (D),D
Jakub Chrpa (RW),Piráti Chomutov,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213494/jakub-chrpa,2016-2017,czechia,Jakub Chrpa (RW),RW
Denis Kusý (LW/RW),HC Dynamo Pardubice,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/213486/denis-kusy,2016-2017,czechia,Denis Kusý (LW/RW),LW/RW
Dominik Hrnicko (RW/LW),Bílí Tygři Liberec,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/211929/dominik-hrnicko,2016-2017,czechia,Dominik Hrnicko (RW/LW),RW/LW
Lubos Horky (RW/LW),HC Kometa Brno,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/195151/lubos-horky,2016-2017,czechia,Lubos Horky (RW/LW),RW/LW
Jakub Husa (D),Bílí Tygři Liberec,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/162303/jakub-husa,2016-2017,czechia,Jakub Husa (D),D
Lukas Kanak (D),HC Plzeň,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/130791/lukas-kanak,2016-2017,czechia,Lukas Kanak (D),D
Jan Holý (D),HC Plzeň,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/101105/jan-holy,2016-2017,czechia,Jan Holý (D),D
Richard Divis (RW),HC Olomouc,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/22599/richard-divis,2016-2017,czechia,Richard Divis (RW),RW
Jan Visek (LW/RW),Bílí Tygři Liberec,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/10856/jan-visek,2016-2017,czechia,Jan Visek (LW/RW),LW/RW
Jan Hlaváč (LW/RW),HC Sparta Praha,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/8709/jan-hlavac,2016-2017,czechia,Jan Hlaváč (LW/RW),LW/RW
Martin Mical (LW),HC Litvínov,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/185961/martin-mical,2016-2017,czechia,Martin Mical (LW),LW
Roman Erat (RW),HC Kometa Brno,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/23861/roman-erat,2016-2017,czechia,Roman Erat (RW),RW
David Safranek (C),Mountfield HK,2,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/99642/david-safranek,2016-2017,czechia,David Safranek (C),C
Rok Macuh (C/LW),HC Olomouc,2,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/174256/rok-macuh,2016-2017,czechia,Rok Macuh (C/LW),C/LW
Jan Havel (RW),HC Sparta Praha,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/163312/jan-havel,2016-2017,czechia,Jan Havel (RW),RW
Jan Bednar (D),Bílí Tygři Liberec,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236490/jan-bednar,2016-2017,czechia,Jan Bednar (D),D
Martin Weinhold (D),HC Energie Karlovy Vary,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/216068/martin-weinhold,2016-2017,czechia,Martin Weinhold (D),D
Rostislav Snajnar (D),HC Kometa Brno,3,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/195127/rostislav-snajnar,2016-2017,czechia,Rostislav Snajnar (D),D
Vojtech Komarek (F),HC Sparta Praha,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/187504/vojtech-komarek,2016-2017,czechia,Vojtech Komarek (F),F
David Hrazdira (F),HC Zlín,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/100463/david-hrazdira,2016-2017,czechia,David Hrazdira (F),F
Daniel Stumpf (LW/RW),HC Zlín,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/93315/daniel-stumpf,2016-2017,czechia,Daniel Stumpf (LW/RW),LW/RW
Petr Sidlik (D),HC Energie Karlovy Vary,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/56029/petr-sidlik,2016-2017,czechia,Petr Sidlik (D),D
Antonín Pechanec (C),HC Zlín,3,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/67129/antonin-pechanec,2016-2017,czechia,Antonín Pechanec (C),C
Jan Tomecek (D),HC Energie Karlovy Vary,3,0,0,0,0.00,4,-2,https://www.eliteprospects.com/player/160522/jan-tomecek,2016-2017,czechia,Jan Tomecek (D),D
Jan Hladonik (C/LW),HC Oceláři Třinec,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/236757/jan-hladonik,2016-2017,czechia,Jan Hladonik (C/LW),C/LW
Tomas Havranek (F),HC Kometa Brno,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/225180/tomas-havranek,2016-2017,czechia,Tomas Havranek (F),F
Jiri Karafiat (RW/C),HC Zlín,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/217027/jiri-karafiat,2016-2017,czechia,Jiri Karafiat (RW/C),RW/C
Filip Suchý (LW/C),HC Plzeň,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/215541/filip-suchy,2016-2017,czechia,Filip Suchý (LW/C),LW/C
Dalimil Mikyska (D),HC Kometa Brno,4,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/214925/dalimil-mikyska,2016-2017,czechia,Dalimil Mikyska (D),D
Petr Kratochvíl (RW),HC Kometa Brno,4,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/195126/petr-kratochvil,2016-2017,czechia,Petr Kratochvíl (RW),RW
Lukas Volf (F),BK Mladá Boleslav,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/213742/lukas-volf,2016-2017,czechia,Lukas Volf (F),F
Adam Zeman (LW),HC Olomouc,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/28905/adam-zeman,2016-2017,czechia,Adam Zeman (LW),LW
Michal Kovařčík (C/RW),HC Oceláři Třinec,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/159841/michal-kova%C5%99cik,2016-2017,czechia,Michal Kovařčík (C/RW),C/RW
Semyon Babintsev (W/C),HC Litvínov,4,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/190484/semyon-babintsev,2016-2017,czechia,Semyon Babintsev (W/C),W/C
Dominik Kafka (LW),HC Vítkovice,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/160066/dominik-kafka,2016-2017,czechia,Dominik Kafka (LW),LW
Kamil Cerny (D),HC Litvínov,5,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/22651/kamil-cerny,2016-2017,czechia,Kamil Cerny (D),D
Ivan Puzic (D),HC Vítkovice,5,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/190263/ivan-puzic,2016-2017,czechia,Ivan Puzic (D),D
Tomas Havlin (D),Bílí Tygři Liberec,5,0,0,0,0.00,2,1,https://www.eliteprospects.com/player/130741/tomas-havlin,2016-2017,czechia,Tomas Havlin (D),D
Michal Spacek (D),HC Plzeň,5,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/165025/michal-spacek,2016-2017,czechia,Michal Spacek (D),D
Petr Kolmann (D),Bílí Tygři Liberec,5,0,0,0,0.00,4,3,https://www.eliteprospects.com/player/28502/petr-kolmann,2016-2017,czechia,Petr Kolmann (D),D
Tomas Dolezal (LW),HC Litvínov,5,0,0,0,0.00,27,-1,https://www.eliteprospects.com/player/18099/tomas-dolezal,2016-2017,czechia,Tomas Dolezal (LW),LW
Jindrich Barak (D),Mountfield HK,6,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/41094/jindrich-barak,2016-2017,czechia,Jindrich Barak (D),D
