player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Saku Mäenalanen (LW/C),SCL Tigers,27,8,10,18,0.67,14,12,https://www.eliteprospects.com/player/73109/saku-maenalanen,2024-2025,nl,Saku Mäenalanen (LW/C),LW/C
Aleksi Heponiemi (C/W),EHC Biel-Bienne,37,6,12,18,0.49,8,3,https://www.eliteprospects.com/player/284816/aleksi-heponiemi,2024-2025,nl,Aleksi Heponiemi (C/W),C/W
Rudolfs Balcers (LW/RW),ZSC Lions,29,4,14,18,0.62,6,6,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2024-2025,nl,Rudolfs Balcers (LW/RW),LW/RW
Marco Müller (C/W),HC Lugano,51,10,7,17,0.33,20,-15,https://www.eliteprospects.com/player/85292/marco-muller,2024-2025,nl,Marco Müller (C/W),C/W
Nico Dünner (C/RW),SC Rapperswil-Jona Lakers,52,9,8,17,0.33,22,-4,https://www.eliteprospects.com/player/85290/nico-dunner,2024-2025,nl,Nico Dünner (C/RW),C/RW
Tyler Morley (C),EHC Kloten,41,7,10,17,0.41,10,-3,https://www.eliteprospects.com/player/47860/tyler-morley,2024-2025,nl,Tyler Morley (C),C
Fabian Ritzmann (LW),SC Bern,50,7,10,17,0.34,12,14,https://www.eliteprospects.com/player/502679/fabian-ritzmann,2024-2025,nl,Fabian Ritzmann (LW),LW
Sven Leuenberger (C/RW),EV Zug,51,6,11,17,0.33,22,0,https://www.eliteprospects.com/player/282629/sven-leuenberger,2024-2025,nl,Sven Leuenberger (C/RW),C/RW
Klas Dahlbeck (D),HC Davos,52,6,11,17,0.33,14,11,https://www.eliteprospects.com/player/13266/klas-dahlbeck,2024-2025,nl,Klas Dahlbeck (D),D
Tanner Richard (C),Genève-Servette HC,41,4,13,17,0.41,26,-9,https://www.eliteprospects.com/player/41755/tanner-richard,2024-2025,nl,Tanner Richard (C),C
Tobias Geisser (D),EV Zug,44,4,13,17,0.39,12,15,https://www.eliteprospects.com/player/274212/tobias-geisser,2024-2025,nl,Tobias Geisser (D),D
Jakob Lilja (LW),totals,40,10,6,16,0.40,6,-2,https://www.eliteprospects.com/player/16800/jakob-lilja,2024-2025,nl,Jakob Lilja (LW),LW
Tommaso De Luca (C/LW),HC Ambrì-Piotta,52,8,8,16,0.31,14,4,https://www.eliteprospects.com/player/692623/tommaso-de-luca,2024-2025,nl,Tommaso De Luca (C/LW),C/LW
Simon Moser (C/W),SC Bern,47,7,9,16,0.34,26,17,https://www.eliteprospects.com/player/15163/simon-moser,2024-2025,nl,Simon Moser (C/W),C/W
Inaki Baragano (D),SC Rapperswil-Jona Lakers,50,3,13,16,0.32,16,13,https://www.eliteprospects.com/player/291290/inaki-baragano,2024-2025,nl,Inaki Baragano (D),D
Patrik Nemeth (D),SC Bern,48,2,14,16,0.33,50,18,https://www.eliteprospects.com/player/10383/patrik-nemeth,2024-2025,nl,Patrik Nemeth (D),D
Calle Andersson (D),totals,50,2,14,16,0.32,40,16,https://www.eliteprospects.com/player/30181/calle-andersson,2024-2025,nl,Calle Andersson (D),D
Anthony Greco (RW),EHC Biel-Bienne,24,12,3,15,0.63,2,-3,https://www.eliteprospects.com/player/91246/anthony-greco,2024-2025,nl,Anthony Greco (RW),RW
Michael Fora (D),HC Davos,43,6,9,15,0.35,82,15,https://www.eliteprospects.com/player/93107/michael-fora,2024-2025,nl,Michael Fora (D),D
Thierry Bader (C),SC Bern,50,4,11,15,0.30,12,2,https://www.eliteprospects.com/player/217465/thierry-bader,2024-2025,nl,Thierry Bader (C),C
Yannick Rathgeb (D),HC Fribourg-Gottéron,44,3,12,15,0.34,22,1,https://www.eliteprospects.com/player/95055/yannick-rathgeb,2024-2025,nl,Yannick Rathgeb (D),D
David Aebischer (D),HC Lugano,52,2,13,15,0.29,10,-4,https://www.eliteprospects.com/player/327373/david-aebischer,2024-2025,nl,David Aebischer (D),D
Santtu Kinnunen (D),ZSC Lions,38,6,8,14,0.37,4,6,https://www.eliteprospects.com/player/376060/santtu-kinnunen,2024-2025,nl,Santtu Kinnunen (D),D
Thierry Schild (C/RW),SC Bern,51,6,8,14,0.27,17,8,https://www.eliteprospects.com/player/665098/thierry-schild,2024-2025,nl,Thierry Schild (C/RW),C/RW
Michael Raffl (LW/RW),Lausanne HC,16,5,9,14,0.88,6,1,https://www.eliteprospects.com/player/15216/michael-raffl,2024-2025,nl,Michael Raffl (LW/RW),LW/RW
Rafael Meier (LW/RW),EHC Kloten,44,5,9,14,0.32,14,8,https://www.eliteprospects.com/player/743455/rafael-meier,2024-2025,nl,Rafael Meier (LW/RW),LW/RW
Nicolas Müller (C/RW),EHC Biel-Bienne,50,5,9,14,0.28,26,-15,https://www.eliteprospects.com/player/276501/nicolas-muller,2024-2025,nl,Nicolas Müller (C/RW),C/RW
Jesper Peltonen (D),HC Lugano,52,5,9,14,0.27,8,-1,https://www.eliteprospects.com/player/250065/jesper-peltonen,2024-2025,nl,Jesper Peltonen (D),D
Jeremy Wick (RW/D),SC Rapperswil-Jona Lakers,48,4,10,14,0.29,16,-10,https://www.eliteprospects.com/player/39521/jeremy-wick,2024-2025,nl,Jeremy Wick (RW/D),RW/D
Lukas Klok (D),SC Bern,20,3,11,14,0.70,12,14,https://www.eliteprospects.com/player/190265/lukas-klok,2024-2025,nl,Lukas Klok (D),D
Dominic Zwerger (LW),HC Ambrì-Piotta,50,3,11,14,0.28,39,-13,https://www.eliteprospects.com/player/133420/dominic-zwerger,2024-2025,nl,Dominic Zwerger (LW),LW
Andres Ambühl (W/C),HC Davos,50,2,12,14,0.28,45,-8,https://www.eliteprospects.com/player/12672/andres-ambuhl,2024-2025,nl,Andres Ambühl (W/C),W/C
Harrison Schreiber (C/LW),EHC Kloten,36,10,3,13,0.36,37,-1,https://www.eliteprospects.com/player/424461/harrison-schreiber,2024-2025,nl,Harrison Schreiber (C/LW),C/LW
Yanick Sablatnig (RW),totals,48,9,4,13,0.27,26,-1,https://www.eliteprospects.com/player/287330/yanick-sablatnig,2024-2025,nl,Yanick Sablatnig (RW),RW
Simon Knak (RW/LW),HC Davos,44,8,5,13,0.30,8,4,https://www.eliteprospects.com/player/293158/simon-knak,2024-2025,nl,Simon Knak (RW/LW),RW/LW
Tim Berni (D),Genève-Servette HC,52,7,6,13,0.25,16,-2,https://www.eliteprospects.com/player/296565/tim-berni,2024-2025,nl,Tim Berni (D),D
T.J. Brennan (D),HC Ajoie,25,6,7,13,0.52,8,-17,https://www.eliteprospects.com/player/12169/t.j.-brennan,2024-2025,nl,T.J. Brennan (D),D
Tanner Fritz (C),SC Rapperswil-Jona Lakers,19,5,8,13,0.68,10,3,https://www.eliteprospects.com/player/23940/tanner-fritz,2024-2025,nl,Tanner Fritz (C),C
Yannick Frehner (RW),HC Davos,52,5,8,13,0.25,12,7,https://www.eliteprospects.com/player/262451/yannick-frehner,2024-2025,nl,Yannick Frehner (RW),RW
Brian Zanetti (D),SCL Tigers,52,5,8,13,0.25,12,6,https://www.eliteprospects.com/player/577448/brian-zanetti,2024-2025,nl,Brian Zanetti (D),D
Chris Baltisberger (RW),ZSC Lions,50,3,10,13,0.26,40,-3,https://www.eliteprospects.com/player/57928/chris-baltisberger,2024-2025,nl,Chris Baltisberger (RW),RW
Miles Müller (C),HC Ambrì-Piotta,52,3,10,13,0.25,10,-3,https://www.eliteprospects.com/player/703512/miles-muller,2024-2025,nl,Miles Müller (C),C
Michael Spacek (C/RW),Genève-Servette HC,21,1,12,13,0.62,4,-4,https://www.eliteprospects.com/player/199564/michael-spacek,2024-2025,nl,Michael Spacek (C/RW),C/RW
Matthew Verboon (RW/C),HC Lugano,52,9,3,12,0.23,20,-10,https://www.eliteprospects.com/player/333596/matthew-verboon,2024-2025,nl,Matthew Verboon (RW/C),RW/C
Alessio Bertaggia (LW/RW),Genève-Servette HC,49,8,4,12,0.24,22,-15,https://www.eliteprospects.com/player/34307/alessio-bertaggia,2024-2025,nl,Alessio Bertaggia (LW/RW),LW/RW
Elia Riva (D),EV Zug,25,7,5,12,0.48,8,8,https://www.eliteprospects.com/player/229800/elia-riva,2024-2025,nl,Elia Riva (D),D
Chris Egli (C/LW),HC Davos,45,7,5,12,0.27,26,2,https://www.eliteprospects.com/player/149521/chris-egli,2024-2025,nl,Chris Egli (C/LW),C/LW
Willy Riedi (F),ZSC Lions,47,6,6,12,0.26,26,-7,https://www.eliteprospects.com/player/326106/willy-riedi,2024-2025,nl,Willy Riedi (F),F
Marco Pedretti (RW),HC Ajoie,50,6,6,12,0.24,12,-18,https://www.eliteprospects.com/player/34821/marco-pedretti,2024-2025,nl,Marco Pedretti (RW),RW
Luca Cunti (C),EHC Biel-Bienne,32,5,7,12,0.38,12,-1,https://www.eliteprospects.com/player/10902/luca-cunti,2024-2025,nl,Luca Cunti (C),C
Patrick Petrini (F),SCL Tigers,42,3,9,12,0.29,4,-7,https://www.eliteprospects.com/player/293163/patrick-petrini,2024-2025,nl,Patrick Petrini (F),F
Yanik Burren (D),EHC Biel-Bienne,46,3,9,12,0.26,14,18,https://www.eliteprospects.com/player/164008/yanik-burren,2024-2025,nl,Yanik Burren (D),D
Nando Eggenberger (LW/RW),EV Zug,46,2,10,12,0.26,4,6,https://www.eliteprospects.com/player/287341/nando-eggenberger,2024-2025,nl,Nando Eggenberger (LW/RW),LW/RW
Robin Grossmann (D),EHC Biel-Bienne,50,2,10,12,0.24,26,4,https://www.eliteprospects.com/player/18512/robin-grossmann,2024-2025,nl,Robin Grossmann (D),D
Phil Baltisberger (D),SCL Tigers,33,6,5,11,0.33,16,4,https://www.eliteprospects.com/player/94020/phil-baltisberger,2024-2025,nl,Phil Baltisberger (D),D
Leon Muggli (D),EV Zug,40,5,6,11,0.28,43,4,https://www.eliteprospects.com/player/795529/leon-muggli,2024-2025,nl,Leon Muggli (D),D
Lorenzo Canonica (C),HC Lugano,51,4,7,11,0.22,6,-9,https://www.eliteprospects.com/player/541803/lorenzo-canonica,2024-2025,nl,Lorenzo Canonica (C),C
Luca Christen (RW/D),EHC Biel-Bienne,51,4,7,11,0.22,10,-3,https://www.eliteprospects.com/player/174502/luca-christen,2024-2025,nl,Luca Christen (RW/D),RW/D
Gabriel Carlsson (D),EV Zug,39,3,8,11,0.28,40,4,https://www.eliteprospects.com/player/187919/gabriel-carlsson,2024-2025,nl,Gabriel Carlsson (D),D
Ramon Tanner (C),EHC Biel-Bienne,51,3,8,11,0.22,28,0,https://www.eliteprospects.com/player/274787/ramon-tanner,2024-2025,nl,Ramon Tanner (C),C
Michael Hügli (RW/LW),Lausanne HC,42,6,4,10,0.24,14,-7,https://www.eliteprospects.com/player/95042/michael-hugli,2024-2025,nl,Michael Hügli (RW/LW),RW/LW
Sandro Zangger (RW/LW),SC Rapperswil-Jona Lakers,50,6,4,10,0.20,14,-6,https://www.eliteprospects.com/player/85298/sandro-zangger,2024-2025,nl,Sandro Zangger (RW/LW),RW/LW
Attilio Biasca (C/LW),EV Zug,42,5,5,10,0.24,6,-8,https://www.eliteprospects.com/player/596665/attilio-biasca,2024-2025,nl,Attilio Biasca (C/LW),C/LW
Keijo Weibel (LW/RW),EHC Kloten,49,5,5,10,0.20,8,2,https://www.eliteprospects.com/player/326107/keijo-weibel,2024-2025,nl,Keijo Weibel (LW/RW),LW/RW
Arno Nussbaumer (D),HC Ajoie,50,5,5,10,0.20,14,-7,https://www.eliteprospects.com/player/552669/arno-nussbaumer,2024-2025,nl,Arno Nussbaumer (D),D
Ludvig Johnson (D),EV Zug,31,4,6,10,0.32,10,5,https://www.eliteprospects.com/player/823581/ludvig-johnson,2024-2025,nl,Ludvig Johnson (D),D
Daniele Grassi (LW/RW),HC Ambrì-Piotta,42,4,6,10,0.24,61,6,https://www.eliteprospects.com/player/85338/daniele-grassi,2024-2025,nl,Daniele Grassi (LW/RW),LW/RW
Joel Salzgeber (C),SCL Tigers,45,4,6,10,0.22,22,-3,https://www.eliteprospects.com/player/449073/joel-salzgeber,2024-2025,nl,Joel Salzgeber (C),C
Justin Sigrist (C/LW),ZSC Lions,48,3,7,10,0.21,16,1,https://www.eliteprospects.com/player/311626/justin-sigrist,2024-2025,nl,Justin Sigrist (C/LW),C/LW
Deniss Smirnovs (C),EHC Kloten,49,3,7,10,0.20,10,-3,https://www.eliteprospects.com/player/310112/deniss-smirnovs,2024-2025,nl,Deniss Smirnovs (C),C
Dominik Kahun (C/W),totals,28,2,8,10,0.36,4,-9,https://www.eliteprospects.com/player/71940/dominik-kahun,2024-2025,nl,Dominik Kahun (C/W),C/W
Sven Jung (D),HC Davos,37,2,8,10,0.27,12,1,https://www.eliteprospects.com/player/93800/sven-jung,2024-2025,nl,Sven Jung (D),D
Andrea Glauser (D),Lausanne HC,39,2,8,10,0.26,32,6,https://www.eliteprospects.com/player/126282/andrea-glauser,2024-2025,nl,Andrea Glauser (D),D
Bernd Wolf (D),EHC Kloten,51,1,9,10,0.20,14,1,https://www.eliteprospects.com/player/149517/bernd-wolf,2024-2025,nl,Bernd Wolf (D),D
Miro Zryd (D),EHC Biel-Bienne,39,0,10,10,0.26,10,8,https://www.eliteprospects.com/player/134062/miro-zryd,2024-2025,nl,Miro Zryd (D),D
Joshua Fahrni (C),SCL Tigers,45,4,5,9,0.20,2,-14,https://www.eliteprospects.com/player/546739/joshua-fahrni,2024-2025,nl,Joshua Fahrni (C),C
Maximilian Streule (D),HC Fribourg-Gottéron,46,3,6,9,0.20,14,6,https://www.eliteprospects.com/player/637647/maximilian-streule,2024-2025,nl,Maximilian Streule (D),D
Raphael Díaz (D),HC Fribourg-Gottéron,52,3,6,9,0.17,22,-6,https://www.eliteprospects.com/player/17892/raphael-diaz,2024-2025,nl,Raphael Díaz (D),D
Dmytro Timashov (RW/LW),Genève-Servette HC,22,2,7,9,0.41,8,-8,https://www.eliteprospects.com/player/115161/dmytro-timashov,2024-2025,nl,Dmytro Timashov (RW/LW),RW/LW
Mirco Müller (D),HC Lugano,37,2,7,9,0.24,22,6,https://www.eliteprospects.com/player/95044/mirco-muller,2024-2025,nl,Mirco Müller (D),D
Carl Dahlström (D),HC Lugano,41,2,7,9,0.22,6,13,https://www.eliteprospects.com/player/85666/carl-dahlstrom,2024-2025,nl,Carl Dahlström (D),D
Lukas Frick (D),Lausanne HC,46,2,7,9,0.20,16,12,https://www.eliteprospects.com/player/85285/lukas-frick,2024-2025,nl,Lukas Frick (D),D
Simon Le Coultre (D),Genève-Servette HC,50,2,7,9,0.18,12,-17,https://www.eliteprospects.com/player/242289/simon-le-coultre,2024-2025,nl,Simon Le Coultre (D),D
Jiri Felcman (C),SCL Tigers,34,1,8,9,0.26,25,-7,https://www.eliteprospects.com/player/782897/jiri-felcman,2024-2025,nl,Jiri Felcman (C),C
Marco Miranda (LW),Genève-Servette HC,44,1,8,9,0.20,14,-8,https://www.eliteprospects.com/player/224073/marco-miranda,2024-2025,nl,Marco Miranda (LW),LW
Jonas Taibel (C/LW),SC Rapperswil-Jona Lakers,52,1,8,9,0.17,4,-2,https://www.eliteprospects.com/player/529832/jonas-taibel,2024-2025,nl,Jonas Taibel (C/LW),C/LW
Leandro Profico (D/RW),EHC Kloten,50,0,9,9,0.18,16,7,https://www.eliteprospects.com/player/18777/leandro-profico,2024-2025,nl,Leandro Profico (D/RW),D/RW
Valentin Hofer (RW),SC Rapperswil-Jona Lakers,52,6,2,8,0.15,10,-11,https://www.eliteprospects.com/player/502649/valentin-hofer,2024-2025,nl,Valentin Hofer (RW),RW
Nathan Marchon (C/LW),HC Fribourg-Gottéron,40,5,3,8,0.20,12,-2,https://www.eliteprospects.com/player/116240/nathan-marchon,2024-2025,nl,Nathan Marchon (C/LW),C/LW
Igor Jelovac (D),SC Rapperswil-Jona Lakers,43,4,4,8,0.19,39,-11,https://www.eliteprospects.com/player/94524/igor-jelovac,2024-2025,nl,Igor Jelovac (D),D
Nicolas Baechler (F),ZSC Lions,46,4,4,8,0.17,20,-2,https://www.eliteprospects.com/player/641879/nicolas-baechler,2024-2025,nl,Nicolas Baechler (F),F
Jérôme Bachofner (LW),EHC Biel-Bienne,51,4,4,8,0.16,35,-7,https://www.eliteprospects.com/player/121121/jerome-bachofner,2024-2025,nl,Jérôme Bachofner (LW),LW
Michal Kristof (C/W),SCL Tigers,28,3,5,8,0.29,0,-3,https://www.eliteprospects.com/player/51191/michal-kristof,2024-2025,nl,Michal Kristof (C/W),C/W
Kyen Sopa (RW),HC Ajoie,37,3,5,8,0.22,10,-11,https://www.eliteprospects.com/player/375827/kyen-sopa,2024-2025,nl,Kyen Sopa (RW),RW
Nolan Diem (C),EHC Kloten,30,2,6,8,0.27,6,-1,https://www.eliteprospects.com/player/85349/nolan-diem,2024-2025,nl,Nolan Diem (C),C
Yannick-Lennart Albrecht (C/LW),SC Rapperswil-Jona Lakers,31,2,6,8,0.26,8,-13,https://www.eliteprospects.com/player/97195/yannick-lennart-albrecht,2024-2025,nl,Yannick-Lennart Albrecht (C/LW),C/LW
Kodie Curran (D),HC Ambrì-Piotta,35,2,6,8,0.23,12,0,https://www.eliteprospects.com/player/24432/kodie-curran,2024-2025,nl,Kodie Curran (D),D
Giancarlo Chanton (D),Genève-Servette HC,47,2,6,8,0.17,18,-8,https://www.eliteprospects.com/player/551665/giancarlo-chanton,2024-2025,nl,Giancarlo Chanton (D),D
Louis Füllemann (D),SC Bern,47,2,6,8,0.17,29,5,https://www.eliteprospects.com/player/644535/louis-fullemann,2024-2025,nl,Louis Füllemann (D),D
Fabian Maier (D),SC Rapperswil-Jona Lakers,52,2,6,8,0.15,20,-8,https://www.eliteprospects.com/player/91229/fabian-maier,2024-2025,nl,Fabian Maier (D),D
Aurélien Marti (D),Lausanne HC,52,2,6,8,0.15,84,1,https://www.eliteprospects.com/player/96108/aurelien-marti,2024-2025,nl,Aurélien Marti (D),D
Roger Karrer (D),Genève-Servette HC,40,1,7,8,0.20,33,0,https://www.eliteprospects.com/player/149628/roger-karrer,2024-2025,nl,Roger Karrer (D),D
Patrick Geering (D),ZSC Lions,48,1,7,8,0.17,4,13,https://www.eliteprospects.com/player/15152/patrick-geering,2024-2025,nl,Patrick Geering (D),D
Dario Trutmann (D),ZSC Lions,49,1,7,8,0.16,4,-3,https://www.eliteprospects.com/player/34827/dario-trutmann,2024-2025,nl,Dario Trutmann (D),D
Steve Kellenberger (LW/D),EHC Kloten,52,1,7,8,0.15,16,-2,https://www.eliteprospects.com/player/10618/steve-kellenberger,2024-2025,nl,Steve Kellenberger (LW/D),LW/D
Nico Gross (D),HC Davos,48,0,8,8,0.17,20,8,https://www.eliteprospects.com/player/319554/nico-gross,2024-2025,nl,Nico Gross (D),D
Axel Simic (C/RW),EHC Kloten,26,5,2,7,0.27,35,-1,https://www.eliteprospects.com/player/236816/axel-simic,2024-2025,nl,Axel Simic (C/RW),C/RW
Raphael Prassl (C/RW),Lausanne HC,16,3,4,7,0.44,2,4,https://www.eliteprospects.com/player/220481/raphael-prassl,2024-2025,nl,Raphael Prassl (C/RW),C/RW
Mika Henauer (D),SC Rapperswil-Jona Lakers,39,3,4,7,0.18,4,3,https://www.eliteprospects.com/player/326103/mika-henauer,2024-2025,nl,Mika Henauer (D),D
Luca Capaul (D),SC Rapperswil-Jona Lakers,39,3,4,7,0.18,37,-3,https://www.eliteprospects.com/player/311539/luca-capaul,2024-2025,nl,Luca Capaul (D),D
Kevin Nicolet (RW),HC Fribourg-Gottéron,40,3,4,7,0.18,4,1,https://www.eliteprospects.com/player/502671/kevin-nicolet,2024-2025,nl,Kevin Nicolet (RW),RW
Reto Schäppi (C/LW),EHC Kloten,48,3,4,7,0.15,30,-1,https://www.eliteprospects.com/player/17684/reto-schappi,2024-2025,nl,Reto Schäppi (C/LW),C/LW
Fabian Heldner (D),Lausanne HC,50,3,4,7,0.14,22,0,https://www.eliteprospects.com/player/139244/fabian-heldner,2024-2025,nl,Fabian Heldner (D),D
Jan Dorthe (C),HC Fribourg-Gottéron,36,2,5,7,0.19,4,-4,https://www.eliteprospects.com/player/745111/jan-dorthe,2024-2025,nl,Jan Dorthe (C),C
Julian Parrée (C/LW),HC Davos,43,2,5,7,0.16,0,-1,https://www.eliteprospects.com/player/605285/julian-parree,2024-2025,nl,Julian Parrée (C/LW),C/LW
Claude-Curdin Paschoud (D),SCL Tigers,47,2,5,7,0.15,20,-11,https://www.eliteprospects.com/player/94257/claude-curdin-paschoud,2024-2025,nl,Claude-Curdin Paschoud (D),D
Stéphane Patry (C/LW),HC Lugano,48,2,5,7,0.15,2,-5,https://www.eliteprospects.com/player/279166/stephane-patry,2024-2025,nl,Stéphane Patry (C/LW),C/LW
Killian Mottet (LW),HC Fribourg-Gottéron,41,1,6,7,0.17,2,-7,https://www.eliteprospects.com/player/34820/killian-mottet,2024-2025,nl,Killian Mottet (LW),LW
Matteo Romanenghi (C/LW),HC Ajoie,43,1,6,7,0.16,12,-22,https://www.eliteprospects.com/player/94549/matteo-romanenghi,2024-2025,nl,Matteo Romanenghi (C/LW),C/LW
Dario Wüthrich (D),HC Ambrì-Piotta,52,1,6,7,0.13,31,15,https://www.eliteprospects.com/player/274211/dario-wuthrich,2024-2025,nl,Dario Wüthrich (D),D
Emil Djuse (D),SC Rapperswil-Jona Lakers,21,0,7,7,0.33,46,5,https://www.eliteprospects.com/player/20013/emil-djuse,2024-2025,nl,Emil Djuse (D),D
Livio Stadler (D),EV Zug,26,0,7,7,0.27,4,7,https://www.eliteprospects.com/player/220967/livio-stadler,2024-2025,nl,Livio Stadler (D),D
Bastian Guggenheim (D),SCL Tigers,37,0,7,7,0.19,18,-3,https://www.eliteprospects.com/player/461484/bastian-guggenheim,2024-2025,nl,Bastian Guggenheim (D),D
Oskars Lapinskis (F),SCL Tigers,40,4,2,6,0.15,4,-6,https://www.eliteprospects.com/player/485479/oskars-lapinskis,2024-2025,nl,Oskars Lapinskis (F),F
Samuel Guerra (D),HC Lugano,44,3,3,6,0.14,8,-2,https://www.eliteprospects.com/player/66540/samuel-guerra,2024-2025,nl,Samuel Guerra (D),D
Keanu Derungs (LW),EHC Kloten,47,3,3,6,0.13,4,0,https://www.eliteprospects.com/player/502648/keanu-derungs,2024-2025,nl,Keanu Derungs (LW),LW
Louis Robin (RW),HC Ajoie,44,2,4,6,0.14,4,-11,https://www.eliteprospects.com/player/540116/louis-robin,2024-2025,nl,Louis Robin (RW),RW
Benoit Jecker (D),HC Fribourg-Gottéron,50,2,4,6,0.12,8,6,https://www.eliteprospects.com/player/93844/benoit-jecker,2024-2025,nl,Benoit Jecker (D),D
Dominik Schlumpf (D),EV Zug,24,1,5,6,0.25,8,8,https://www.eliteprospects.com/player/17686/dominik-schlumpf,2024-2025,nl,Dominik Schlumpf (D),D
Noah Meier (D),SCL Tigers,44,1,5,6,0.14,10,0,https://www.eliteprospects.com/player/520239/noah-meier,2024-2025,nl,Noah Meier (D),D
Samuel Walser (C),HC Fribourg-Gottéron,52,1,5,6,0.12,16,0,https://www.eliteprospects.com/player/34829/samuel-walser,2024-2025,nl,Samuel Walser (C),C
Justin Schultz (D),HC Lugano,8,0,6,6,0.75,4,-3,https://www.eliteprospects.com/player/18241/justin-schultz,2024-2025,nl,Justin Schultz (D),D
Rodwin Dionicio (D),EHC Biel-Bienne,9,0,6,6,0.67,14,2,https://www.eliteprospects.com/player/704354/rodwin-dionicio,2024-2025,nl,Rodwin Dionicio (D),D
Jesse Zgraggen (D),HC Ambrì-Piotta,51,0,6,6,0.12,10,-10,https://www.eliteprospects.com/player/45749/jesse-zgraggen,2024-2025,nl,Jesse Zgraggen (D),D
Floran Douay (LW),HC Ambrì-Piotta,39,3,2,5,0.13,20,1,https://www.eliteprospects.com/player/95364/floran-douay,2024-2025,nl,Floran Douay (LW),LW
Dave Sutter (D),HC Fribourg-Gottéron,47,3,2,5,0.11,8,5,https://www.eliteprospects.com/player/70435/dave-sutter,2024-2025,nl,Dave Sutter (D),D
Mats Alge (LW),SC Rapperswil-Jona Lakers,48,3,2,5,0.10,6,-6,https://www.eliteprospects.com/player/596664/mats-alge,2024-2025,nl,Mats Alge (LW),LW
Anton Lindholm (D),SC Bern,20,2,3,5,0.25,10,7,https://www.eliteprospects.com/player/39019/anton-lindholm,2024-2025,nl,Anton Lindholm (D),D
Thibault Frossard (C),HC Ajoie,27,2,3,5,0.19,6,-4,https://www.eliteprospects.com/player/99567/thibault-frossard,2024-2025,nl,Thibault Frossard (C),C
Pascal Berger (W/C),SCL Tigers,40,2,3,5,0.13,6,4,https://www.eliteprospects.com/player/11837/pascal-berger,2024-2025,nl,Pascal Berger (W/C),W/C
Rico Gredig (LW/C),HC Davos,40,2,3,5,0.13,10,-4,https://www.eliteprospects.com/player/741930/rico-gredig,2024-2025,nl,Rico Gredig (LW/C),LW/C
Yanick Stampfli (D/C),EHC Biel-Bienne,42,2,3,5,0.12,16,-4,https://www.eliteprospects.com/player/350944/yanick-stampfli,2024-2025,nl,Yanick Stampfli (D/C),D/C
Eric Schneller (D),Genève-Servette HC,44,2,3,5,0.11,6,-6,https://www.eliteprospects.com/player/778565/eric-schneller,2024-2025,nl,Eric Schneller (D),D
Joël Genazzi (D/F),Lausanne HC,49,2,3,5,0.10,31,-3,https://www.eliteprospects.com/player/17593/joel-genazzi,2024-2025,nl,Joël Genazzi (D/F),D/F
Simon Kindschi (D),SC Bern,50,2,3,5,0.10,12,4,https://www.eliteprospects.com/player/94152/simon-kindschi,2024-2025,nl,Simon Kindschi (D),D
Kevin Fey (D),HC Ajoie,51,2,3,5,0.10,26,-10,https://www.eliteprospects.com/player/44811/kevin-fey,2024-2025,nl,Kevin Fey (D),D
Luca Hischier (C/RW),Genève-Servette HC,15,1,4,5,0.33,4,0,https://www.eliteprospects.com/player/93279/luca-hischier,2024-2025,nl,Luca Hischier (C/RW),C/RW
Dominic Lammer (RW/LW),SC Rapperswil-Jona Lakers,23,1,4,5,0.22,8,0,https://www.eliteprospects.com/player/66509/dominic-lammer,2024-2025,nl,Dominic Lammer (RW/LW),RW/LW
Samuel Erni (D),SCL Tigers,25,1,4,5,0.20,10,-2,https://www.eliteprospects.com/player/34814/samuel-erni,2024-2025,nl,Samuel Erni (D),D
Andreas Borgman (D),HC Fribourg-Gottéron,36,1,4,5,0.14,25,-4,https://www.eliteprospects.com/player/85683/andreas-borgman,2024-2025,nl,Andreas Borgman (D),D
Niklas Blessing (D),EHC Biel-Bienne,31,0,5,5,0.16,10,-2,https://www.eliteprospects.com/player/717299/niklas-blessing,2024-2025,nl,Niklas Blessing (D),D
Davyd Barandun (D),HC Davos,48,0,5,5,0.10,16,0,https://www.eliteprospects.com/player/364236/davyd-barandun,2024-2025,nl,Davyd Barandun (D),D
Lilian Garessus (C),HC Ajoie,41,3,1,4,0.10,2,-17,https://www.eliteprospects.com/player/542995/lilian-garessus,2024-2025,nl,Lilian Garessus (C),C
Benjamin Bougro (C),Lausanne HC,46,3,1,4,0.09,8,-10,https://www.eliteprospects.com/player/382870/benjamin-bougro,2024-2025,nl,Benjamin Bougro (C),C
Viktor Lööv (D),EHC Biel-Bienne,12,2,2,4,0.33,10,5,https://www.eliteprospects.com/player/20058/viktor-loov,2024-2025,nl,Viktor Lööv (D),D
Tim Muggli (F),HC Ambrì-Piotta,22,2,2,4,0.18,6,-1,https://www.eliteprospects.com/player/596667/tim-muggli,2024-2025,nl,Tim Muggli (F),F
Valtteri Pulli (D),HC Lugano,17,1,3,4,0.24,4,4,https://www.eliteprospects.com/player/397096/valtteri-pulli,2024-2025,nl,Valtteri Pulli (D),D
Rajan Sataric (D),EHC Kloten,39,1,3,4,0.10,4,-1,https://www.eliteprospects.com/player/89744/rajan-sataric,2024-2025,nl,Rajan Sataric (D),D
