player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position
Janne Kumpulainen (LW),JYP,2,0,1,1,0.50,2,1,https://www.eliteprospects.com/player/16455/janne-kumpulainen,2019-2020,liiga,Janne Kumpulainen (LW),LW
Micke Saari (W/C),SaiPa,2,0,1,1,0.50,2,-1,https://www.eliteprospects.com/player/56775/micke-saari,2019-2020,liiga,Micke Saari (W/C),W/C
Tomi Purmola (LW),Pelicans,3,0,1,1,0.33,4,0,https://www.eliteprospects.com/player/348191/tomi-purmola,2019-2020,liiga,Tomi Purmola (LW),LW
Aleksi Matinmikko (D),Ässät,4,0,1,1,0.25,2,-2,https://www.eliteprospects.com/player/395504/aleksi-matinmikko,2019-2020,liiga,Aleksi Matinmikko (D),D
Pasi Kouvalainen (RW),Pelicans,4,0,1,1,0.25,4,0,https://www.eliteprospects.com/player/40413/pasi-kouvalainen,2019-2020,liiga,Pasi Kouvalainen (RW),RW
Kalle Valtola (D),KooKoo,5,0,1,1,0.20,0,0,https://www.eliteprospects.com/player/66772/kalle-valtola,2019-2020,liiga,Kalle Valtola (D),D
Samuel Bucek (LW),KooKoo,5,0,1,1,0.20,0,-1,https://www.eliteprospects.com/player/225621/samuel-bucek,2019-2020,liiga,Samuel Bucek (LW),LW
Jonathan Racine (D),Tappara,5,0,1,1,0.20,2,1,https://www.eliteprospects.com/player/45270/jonathan-racine,2019-2020,liiga,Jonathan Racine (D),D
Erik Ahopelto (C),Ilves,6,0,1,1,0.17,2,-1,https://www.eliteprospects.com/player/148551/erik-ahopelto,2019-2020,liiga,Erik Ahopelto (C),C
Leevi Tukiainen (RW),Pelicans,10,0,1,1,0.10,0,-4,https://www.eliteprospects.com/player/395973/leevi-tukiainen,2019-2020,liiga,Leevi Tukiainen (RW),RW
Niklas Ylitalo (RW),Lukko,10,0,1,1,0.10,2,0,https://www.eliteprospects.com/player/318256/niklas-ylitalo,2019-2020,liiga,Niklas Ylitalo (RW),RW
Kristjan Kombe (C/W),HPK,10,0,1,1,0.10,2,-4,https://www.eliteprospects.com/player/339172/kristjan-kombe,2019-2020,liiga,Kristjan Kombe (C/W),C/W
Christoffer Persson (D),TPS,10,0,1,1,0.10,6,-2,https://www.eliteprospects.com/player/1708/christoffer-persson,2019-2020,liiga,Christoffer Persson (D),D
Gustav Possler (LW/RW),Lukko,10,0,1,1,0.10,33,1,https://www.eliteprospects.com/player/26019/gustav-possler,2019-2020,liiga,Gustav Possler (LW/RW),LW/RW
Niklas Nordgren (RW),HIFK,11,0,1,1,0.09,0,1,https://www.eliteprospects.com/player/360140/niklas-nordgren,2019-2020,liiga,Niklas Nordgren (RW),RW
Jesse Ruotsi (C),Lukko,13,0,1,1,0.08,6,-2,https://www.eliteprospects.com/player/319425/jesse-ruotsi,2019-2020,liiga,Jesse Ruotsi (C),C
Valtteri Ojantakanen (LW),SaiPa,14,0,1,1,0.07,2,-6,https://www.eliteprospects.com/player/375918/valtteri-ojantakanen,2019-2020,liiga,Valtteri Ojantakanen (LW),LW
Aleksi Ek (D),Pelicans,15,0,1,1,0.07,0,-4,https://www.eliteprospects.com/player/326822/aleksi-ek,2019-2020,liiga,Aleksi Ek (D),D
Rasmus Heljanko (F),HIFK,22,0,1,1,0.05,2,-3,https://www.eliteprospects.com/player/360146/rasmus-heljanko,2019-2020,liiga,Rasmus Heljanko (F),F
Santtu Kinnunen (D),Pelicans,24,0,1,1,0.04,14,-9,https://www.eliteprospects.com/player/376060/santtu-kinnunen,2019-2020,liiga,Santtu Kinnunen (D),D
Heikki Huttunen (C),Jukurit,26,0,1,1,0.04,2,-8,https://www.eliteprospects.com/player/317672/heikki-huttunen,2019-2020,liiga,Heikki Huttunen (C),C
Nikolas Matinpalo (D),Ilves,33,0,1,1,0.03,47,-1,https://www.eliteprospects.com/player/277430/nikolas-matinpalo,2019-2020,liiga,Nikolas Matinpalo (D),D
Simo-Pekka Riikola (D),SaiPa,37,0,1,1,0.03,32,-8,https://www.eliteprospects.com/player/43579/simo-pekka-riikola,2019-2020,liiga,Simo-Pekka Riikola (D),D
Taneli Ronkainen (D),Kärpät,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/92241/taneli-ronkainen,2019-2020,liiga,Taneli Ronkainen (D),D
Joni Ikonen (C),KalPa,0,0,0,0,0.00,0,-,https://www.eliteprospects.com/player/221341/joni-ikonen,2019-2020,liiga,Joni Ikonen (C),C
Eemeli Ylitalo (D),Sport,0,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/285161/eemeli-ylitalo,2019-2020,liiga,Eemeli Ylitalo (D),D
Jerry Sammalisto (C/W),Ässät,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/280300/jerry-sammalisto,2019-2020,liiga,Jerry Sammalisto (C/W),C/W
Topias Vilén (D),Pelicans,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/557184/topias-vilen,2019-2020,liiga,Topias Vilén (D),D
Jaani Holopainen (F),HIFK,1,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/465216/jaani-holopainen,2019-2020,liiga,Jaani Holopainen (F),F
Tomi Niku (D),JYP,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/429269/tomi-niku,2019-2020,liiga,Tomi Niku (D),D
Hugo Rikkilä (D),SaiPa,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/428869/hugo-rikkila,2019-2020,liiga,Hugo Rikkilä (D),D
Benjamin Korhonen (C/W),KalPa,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/428862/benjamin-korhonen,2019-2020,liiga,Benjamin Korhonen (C/W),C/W
Patrik Satosaari (D),Pelicans,1,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/428800/patrik-satosaari,2019-2020,liiga,Patrik Satosaari (D),D
Wiljami Myllylä (RW/LW),HIFK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/395086/wiljami-myllyla,2019-2020,liiga,Wiljami Myllylä (RW/LW),RW/LW
Miska Ronkainen (LW),HPK,1,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/379900/miska-ronkainen,2019-2020,liiga,Miska Ronkainen (LW),LW
Niko-Petteri Nuutinen (F),Pelicans,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/375905/niko-petteri-nuutinen,2019-2020,liiga,Niko-Petteri Nuutinen (F),F
Jasper Rannisto (D),HIFK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/360135/jasper-rannisto,2019-2020,liiga,Jasper Rannisto (D),D
Pekka Suhonen (RW),KalPa,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/332961/pekka-suhonen,2019-2020,liiga,Pekka Suhonen (RW),RW
Miro Väänänen (C),HIFK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/314470/miro-vaananen,2019-2020,liiga,Miro Väänänen (C),C
Joonas Viinikainen (D/F),JYP,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/221082/joonas-viinikainen,2019-2020,liiga,Joonas Viinikainen (D/F),D/F
Miro Lehtimäki (F),Sport,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/151946/miro-lehtimaki,2019-2020,liiga,Miro Lehtimäki (F),F
Mikko Laine (RW),TPS,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/40652/mikko-laine,2019-2020,liiga,Mikko Laine (RW),RW
Jeremy Dehner (D),HIFK,1,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/38346/jeremy-dehner,2019-2020,liiga,Jeremy Dehner (D),D
Aku Alho (D),Jukurit,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/176296/aku-alho,2019-2020,liiga,Aku Alho (D),D
Lauri Kulmala (C),Ässät,1,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/318218/lauri-kulmala,2019-2020,liiga,Lauri Kulmala (C),C
Juuso Arola (D),Pelicans,1,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/376053/juuso-arola,2019-2020,liiga,Juuso Arola (D),D
Janne Kettunen (C/LW),JYP,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/44758/janne-kettunen,2019-2020,liiga,Janne Kettunen (C/LW),C/LW
Arttu Lausniemi (C),Ässät,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/428874/arttu-lausniemi,2019-2020,liiga,Arttu Lausniemi (C),C
Valtteri Jeskanen (D),HPK,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/380669/valtteri-jeskanen,2019-2020,liiga,Valtteri Jeskanen (D),D
Santeri Airola (D),SaiPa,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/376175/santeri-airola,2019-2020,liiga,Santeri Airola (D),D
Kalle Matikainen (LW/RW),Jukurit,2,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/375977/kalle-matikainen,2019-2020,liiga,Kalle Matikainen (LW/RW),LW/RW
Jesper Larinmaa (W/C),TPS,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/241319/jesper-larinmaa,2019-2020,liiga,Jesper Larinmaa (W/C),W/C
Jere Jokinen (RW),HPK,2,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/375878/jere-jokinen,2019-2020,liiga,Jere Jokinen (RW),RW
Joel Olkkonen (D),SaiPa,2,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/48909/joel-olkkonen,2019-2020,liiga,Joel Olkkonen (D),D
Janne Seppänen (C/RW),Ilves,2,0,0,0,0.00,0,1,https://www.eliteprospects.com/player/91364/janne-seppanen,2019-2020,liiga,Janne Seppänen (C/RW),C/RW
Anton Ollikainen (LW/RW),Tappara,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/44170/anton-ollikainen,2019-2020,liiga,Anton Ollikainen (LW/RW),LW/RW
Kimi Kuusela (D),JYP,2,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/429280/kimi-kuusela,2019-2020,liiga,Kimi Kuusela (D),D
Konsta Hirvonen (C/W),Jukurit,2,0,0,0,0.00,4,-1,https://www.eliteprospects.com/player/332312/konsta-hirvonen,2019-2020,liiga,Konsta Hirvonen (C/W),C/W
Olli Korhonen (C/LW),KooKoo,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/161966/olli-korhonen,2019-2020,liiga,Olli Korhonen (C/LW),C/LW
Dante Salituro (C/RW),SaiPa,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/169595/dante-salituro,2019-2020,liiga,Dante Salituro (C/RW),C/RW
Lassi Vanhatalo (RW/LW),Tappara,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/314290/lassi-vanhatalo,2019-2020,liiga,Lassi Vanhatalo (RW/LW),RW/LW
Jeremi Wehmas (D),Tappara,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/314299/jeremi-wehmas,2019-2020,liiga,Jeremi Wehmas (D),D
Olli Vanttaja (D),Kärpät,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/375981/olli-vanttaja,2019-2020,liiga,Olli Vanttaja (D),D
Juuso Jämsen (F),Pelicans,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/395978/juuso-jamsen,2019-2020,liiga,Juuso Jämsen (F),F
Onni Korkka (D),Lukko,3,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/396626/onni-korkka,2019-2020,liiga,Onni Korkka (D),D
Eetu Liukas (LW/RW),TPS,3,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/470708/eetu-liukas,2019-2020,liiga,Eetu Liukas (LW/RW),LW/RW
Stanislav Vrhel (C),Pelicans,3,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/472276/stanislav-vrhel,2019-2020,liiga,Stanislav Vrhel (C),C
Elias Vilén (C),Pelicans,3,0,0,0,0.00,2,-2,https://www.eliteprospects.com/player/395975/elias-vilen,2019-2020,liiga,Elias Vilén (C),C
Emil Forslund (RW/LW),SaiPa,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/30288/emil-forslund,2019-2020,liiga,Emil Forslund (RW/LW),RW/LW
Markus Ruuskanen (LW),SaiPa,4,0,0,0,0.00,0,-2,https://www.eliteprospects.com/player/337684/markus-ruuskanen,2019-2020,liiga,Markus Ruuskanen (LW),LW
Kasper Simontaival (RW),Tappara,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/397010/kasper-simontaival,2019-2020,liiga,Kasper Simontaival (RW),RW
Henri Hietala (D),SaiPa,4,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/467394/henri-hietala,2019-2020,liiga,Henri Hietala (D),D
Tomi Leivo (LW),SaiPa,4,0,0,0,0.00,2,-1,https://www.eliteprospects.com/player/28002/tomi-leivo,2019-2020,liiga,Tomi Leivo (LW),LW
Hugo Gallet (D),KalPa,4,0,0,0,0.00,4,0,https://www.eliteprospects.com/player/163429/hugo-gallet,2019-2020,liiga,Hugo Gallet (D),D
Janne Hämäläinen (LW),HIFK,5,0,0,0,0.00,0,0,https://www.eliteprospects.com/player/222124/janne-hamalainen,2019-2020,liiga,Janne Hämäläinen (LW),LW
Antti Palojärvi (D),Lukko,5,0,0,0,0.00,0,2,https://www.eliteprospects.com/player/244216/antti-palojarvi,2019-2020,liiga,Antti Palojärvi (D),D
Tuukka Tieksola (RW),Kärpät,5,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/395512/tuukka-tieksola,2019-2020,liiga,Tuukka Tieksola (RW),RW
Lauri Tukonen (RW/LW),TPS,5,0,0,0,0.00,2,0,https://www.eliteprospects.com/player/3199/lauri-tukonen,2019-2020,liiga,Lauri Tukonen (RW/LW),RW/LW
Juuso Heikkilä (LW),Pelicans,5,0,0,0,0.00,2,-4,https://www.eliteprospects.com/player/395506/juuso-heikkila,2019-2020,liiga,Juuso Heikkilä (LW),LW
Markus Kankaanperä (D),HIFK,6,0,0,0,0.00,6,2,https://www.eliteprospects.com/player/3250/markus-kankaanpera,2019-2020,liiga,Markus Kankaanperä (D),D
Aleksi Rutanen (LW/RW),JYP,8,0,0,0,0.00,0,-1,https://www.eliteprospects.com/player/56256/aleksi-rutanen,2019-2020,liiga,Aleksi Rutanen (LW/RW),LW/RW
Niko Seppälä (D),Pelicans,10,0,0,0,0.00,12,-4,https://www.eliteprospects.com/player/277059/niko-seppala,2019-2020,liiga,Niko Seppälä (D),D
Valtteri Pihlajamäki (RW),Ässät,12,0,0,0,0.00,6,0,https://www.eliteprospects.com/player/170434/valtteri-pihlajamaki,2019-2020,liiga,Valtteri Pihlajamäki (RW),RW
Olli Kaskinen (D),TPS,16,0,0,0,0.00,0,-3,https://www.eliteprospects.com/player/285892/olli-kaskinen,2019-2020,liiga,Olli Kaskinen (D),D
Petri Kontiola (C),HPK,55,14,41,55,1.00,54,2,https://www.eliteprospects.com/player/4281/petri-kontiola,2020-2021,liiga,Petri Kontiola (C),C
Daniel Audette (C/LW),Lukko,60,13,37,50,0.83,34,23,https://www.eliteprospects.com/player/128505/daniel-audette,2020-2021,liiga,Daniel Audette (C/LW),C/LW
Josh Kestner (RW/LW),TPS,59,24,25,49,0.83,20,6,https://www.eliteprospects.com/player/153872/josh-kestner,2020-2021,liiga,Josh Kestner (RW/LW),RW/LW
Ahti Oksanen (LW/C),KooKoo,53,22,26,48,0.91,20,16,https://www.eliteprospects.com/player/56595/ahti-oksanen,2020-2021,liiga,Ahti Oksanen (LW/C),LW/C
Robin Press (D),Lukko,58,17,31,48,0.83,28,22,https://www.eliteprospects.com/player/36616/robin-press,2020-2021,liiga,Robin Press (D),D
Hannes Björninen (C),Pelicans,49,16,31,47,0.96,49,13,https://www.eliteprospects.com/player/92191/hannes-bjorninen,2020-2021,liiga,Hannes Björninen (C),C
Eemeli Suomi (C/LW),Ilves,52,11,36,47,0.90,38,11,https://www.eliteprospects.com/player/92125/eemeli-suomi,2020-2021,liiga,Eemeli Suomi (C/LW),C/LW
Sebastian Wännström (RW),Ässät,58,33,13,46,0.79,33,-7,https://www.eliteprospects.com/player/9782/sebastian-wannstrom,2020-2021,liiga,Sebastian Wännström (RW),RW
Anton Levtchi (LW/RW),Tappara,49,16,29,45,0.92,20,9,https://www.eliteprospects.com/player/92085/anton-levtchi,2020-2021,liiga,Anton Levtchi (LW/RW),LW/RW
Eetu Koivistoinen (C),Lukko,59,24,20,44,0.75,24,16,https://www.eliteprospects.com/player/50674/eetu-koivistoinen,2020-2021,liiga,Eetu Koivistoinen (C),C
Nicolai Meyer (W/C),Ässät,53,16,26,42,0.79,4,-16,https://www.eliteprospects.com/player/33795/nicolai-meyer,2020-2021,liiga,Nicolai Meyer (W/C),W/C
Cody Kunyk (C),Kärpät,53,15,27,42,0.79,26,20,https://www.eliteprospects.com/player/44471/cody-kunyk,2020-2021,liiga,Cody Kunyk (C),C
Juuso Pärssinen (C/LW),TPS,55,8,34,42,0.76,36,7,https://www.eliteprospects.com/player/396656/juuso-parssinen,2020-2021,liiga,Juuso Pärssinen (C/LW),C/LW
Kristian Kuusela (RW/LW),Tappara,49,6,36,42,0.86,24,9,https://www.eliteprospects.com/player/7627/kristian-kuusela,2020-2021,liiga,Kristian Kuusela (RW/LW),RW/LW
Robert Rooba (LW/RW),JYP,59,30,11,41,0.69,54,-8,https://www.eliteprospects.com/player/19220/robert-rooba,2020-2021,liiga,Robert Rooba (LW/RW),LW/RW
Valtteri Puustinen (RW/LW),HPK,51,21,20,41,0.80,14,11,https://www.eliteprospects.com/player/332963/valtteri-puustinen,2020-2021,liiga,Valtteri Puustinen (RW/LW),RW/LW
Tomas Zaborsky (LW/C),SaiPa,53,15,26,41,0.77,18,-6,https://www.eliteprospects.com/player/10610/tomas-zaborsky,2020-2021,liiga,Tomas Zaborsky (LW/C),LW/C
Jerry Turkulainen (RW),JYP,57,15,25,40,0.70,36,-4,https://www.eliteprospects.com/player/199750/jerry-turkulainen,2020-2021,liiga,Jerry Turkulainen (RW),RW
Elmeri Eronen (D),HPK,55,9,31,40,0.73,26,14,https://www.eliteprospects.com/player/56233/elmeri-eronen,2020-2021,liiga,Elmeri Eronen (D),D
Pavol Skalický (C/RW),Lukko,55,20,19,39,0.71,30,21,https://www.eliteprospects.com/player/172229/pavol-skalicky,2020-2021,liiga,Pavol Skalický (C/RW),C/RW
Matias Maccelli (LW/RW),Ilves,51,15,24,39,0.76,20,-3,https://www.eliteprospects.com/player/375953/matias-maccelli,2020-2021,liiga,Matias Maccelli (LW/RW),LW/RW
Jakob Stenqvist (D),Ässät,57,10,29,39,0.68,22,4,https://www.eliteprospects.com/player/212688/jakob-stenqvist,2020-2021,liiga,Jakob Stenqvist (D),D
Lauri Pajuniemi (RW),TPS,48,22,16,38,0.79,38,12,https://www.eliteprospects.com/player/285894/lauri-pajuniemi,2020-2021,liiga,Lauri Pajuniemi (RW),RW
Rudolf Červený (W/C),Pelicans,56,21,17,38,0.68,46,-7,https://www.eliteprospects.com/player/14498/rudolf-cerveny,2020-2021,liiga,Rudolf Červený (W/C),W/C
Vilmos Galló (LW/RW),KooKoo,55,20,18,38,0.69,38,6,https://www.eliteprospects.com/player/367/vilmos-gallo,2020-2021,liiga,Vilmos Galló (LW/RW),LW/RW
Ruslan Iskhakov (C/LW),TPS,54,10,28,38,0.70,24,2,https://www.eliteprospects.com/player/396204/ruslan-iskhakov,2020-2021,liiga,Ruslan Iskhakov (C/LW),C/LW
Aleksi Saarela (C),Lukko,43,23,14,37,0.86,22,10,https://www.eliteprospects.com/player/94117/aleksi-saarela,2020-2021,liiga,Aleksi Saarela (C),C
Jere Innala (LW),HPK,42,20,17,37,0.88,42,-4,https://www.eliteprospects.com/player/277079/jere-innala,2020-2021,liiga,Jere Innala (LW),LW
Juuso Ikonen (RW/LW),HPK,57,13,24,37,0.65,18,4,https://www.eliteprospects.com/player/45981/juuso-ikonen,2020-2021,liiga,Juuso Ikonen (RW/LW),RW/LW
Ryan Lasch (RW),Pelicans,26,10,27,37,1.42,6,0,https://www.eliteprospects.com/player/12382/ryan-lasch,2020-2021,liiga,Ryan Lasch (RW),RW
Kyle Platzer (C),KooKoo,52,9,28,37,0.71,14,7,https://www.eliteprospects.com/player/126916/kyle-platzer,2020-2021,liiga,Kyle Platzer (C),C
Patrik Virta (C),Tappara,56,21,15,36,0.64,42,-2,https://www.eliteprospects.com/player/98096/patrik-virta,2020-2021,liiga,Patrik Virta (C),C
Kai Kantola (RW/C),KalPa,57,19,17,36,0.63,38,9,https://www.eliteprospects.com/player/10463/kai-kantola,2020-2021,liiga,Kai Kantola (RW/C),RW/C
Markus Nurmi (RW),TPS,46,18,18,36,0.78,22,7,https://www.eliteprospects.com/player/158967/markus-nurmi,2020-2021,liiga,Markus Nurmi (RW),RW
Vili Saarijärvi (D),Lukko,50,9,27,36,0.72,26,25,https://www.eliteprospects.com/player/122954/vili-saarijarvi,2020-2021,liiga,Vili Saarijärvi (D),D
Jere Sallinen (LW/C),HIFK,45,15,20,35,0.78,20,14,https://www.eliteprospects.com/player/15136/jere-sallinen,2020-2021,liiga,Jere Sallinen (LW/C),LW/C
Iikka Kangasniemi (LW/RW),Pelicans,41,11,24,35,0.85,22,7,https://www.eliteprospects.com/player/91153/iikka-kangasniemi,2020-2021,liiga,Iikka Kangasniemi (LW/RW),LW/RW
Alex Broadhurst (C),HIFK,45,7,28,35,0.78,12,0,https://www.eliteprospects.com/player/90896/alex-broadhurst,2020-2021,liiga,Alex Broadhurst (C),C
Mika Pyörälä (LW),Kärpät,56,12,22,34,0.61,32,12,https://www.eliteprospects.com/player/7526/mika-pyorala,2020-2021,liiga,Mika Pyörälä (LW),LW
Jani Tuppurainen (LW/RW),JYP,59,11,23,34,0.58,44,-13,https://www.eliteprospects.com/player/7504/jani-tuppurainen,2020-2021,liiga,Jani Tuppurainen (LW/RW),LW/RW
Anrei Hakulinen (RW/LW),Lukko,54,15,18,33,0.61,26,27,https://www.eliteprospects.com/player/49328/anrei-hakulinen,2020-2021,liiga,Anrei Hakulinen (RW/LW),RW/LW
Kristian Tanus (LW/C),Tappara,54,13,20,33,0.61,4,-1,https://www.eliteprospects.com/player/355659/kristian-tanus,2020-2021,liiga,Kristian Tanus (LW/C),LW/C
Sebastian Repo (RW),Lukko,58,13,20,33,0.57,64,18,https://www.eliteprospects.com/player/92192/sebastian-repo,2020-2021,liiga,Sebastian Repo (RW),RW
Balázs Sebők (C/RW),KalPa,56,10,23,33,0.59,44,10,https://www.eliteprospects.com/player/68942/balazs-seb%C5%91k,2020-2021,liiga,Balázs Sebők (C/RW),C/RW
Anttoni Honka (D),JYP,58,4,27,31,0.53,16,-16,https://www.eliteprospects.com/player/395069/anttoni-honka,2020-2021,liiga,Anttoni Honka (D),D
Peter Tiivola (C),Ässät,37,5,25,30,0.81,12,6,https://www.eliteprospects.com/player/57868/peter-tiivola,2020-2021,liiga,Peter Tiivola (C),C
Sebastian Stålberg (RW),Sport,54,12,17,29,0.54,24,-5,https://www.eliteprospects.com/player/9703/sebastian-stalberg,2020-2021,liiga,Sebastian Stålberg (RW),RW
Ville Leskinen (RW/LW),HIFK,29,8,21,29,1.00,10,9,https://www.eliteprospects.com/player/73110/ville-leskinen,2020-2021,liiga,Ville Leskinen (RW/LW),RW/LW
Jukka Peltola (W/C),Tappara,52,13,15,28,0.54,10,5,https://www.eliteprospects.com/player/10508/jukka-peltola,2020-2021,liiga,Jukka Peltola (W/C),W/C
Jarkko Immonen (C),JYP,59,13,15,28,0.47,14,-16,https://www.eliteprospects.com/player/3181/jarkko-immonen,2020-2021,liiga,Jarkko Immonen (C),C
Jesse Paukku (LW),Sport,53,10,18,28,0.53,22,-3,https://www.eliteprospects.com/player/56730/jesse-paukku,2020-2021,liiga,Jesse Paukku (LW),LW
Ville Lajunen (D),TPS,55,9,19,28,0.51,24,-1,https://www.eliteprospects.com/player/9895/ville-lajunen,2020-2021,liiga,Ville Lajunen (D),D
Alexander Yakovenko (D),Jukurit,55,9,19,28,0.51,34,-19,https://www.eliteprospects.com/player/309547/alexander-yakovenko,2020-2021,liiga,Alexander Yakovenko (D),D
Miika Roine (LW/RW),Pelicans,57,9,19,28,0.49,6,1,https://www.eliteprospects.com/player/40811/miika-roine,2020-2021,liiga,Miika Roine (LW/RW),LW/RW
Mikko Kousa (D),HIFK,49,4,24,28,0.57,34,-7,https://www.eliteprospects.com/player/9915/mikko-kousa,2020-2021,liiga,Mikko Kousa (D),D
Arttu Ruotsalainen (C/W),Ilves,19,16,11,27,1.42,8,10,https://www.eliteprospects.com/player/152112/arttu-ruotsalainen,2020-2021,liiga,Arttu Ruotsalainen (C/W),C/W
Ville Meskanen (RW),Ilves,48,15,12,27,0.56,10,2,https://www.eliteprospects.com/player/92118/ville-meskanen,2020-2021,liiga,Ville Meskanen (RW),RW
Waltteri Merelä (RW),Pelicans,57,10,17,27,0.47,55,12,https://www.eliteprospects.com/player/326878/waltteri-merela,2020-2021,liiga,Waltteri Merelä (RW),RW
Kim Nousiainen (D),KalPa,54,9,18,27,0.50,14,15,https://www.eliteprospects.com/player/332966/kim-nousiainen,2020-2021,liiga,Kim Nousiainen (D),D
Juhamatti Aaltonen (W/C),Kärpät,32,7,20,27,0.84,16,7,https://www.eliteprospects.com/player/3200/juhamatti-aaltonen,2020-2021,liiga,Juhamatti Aaltonen (W/C),W/C
Samuli Ratinen (LW),KooKoo,48,13,13,26,0.54,16,10,https://www.eliteprospects.com/player/221076/samuli-ratinen,2020-2021,liiga,Samuli Ratinen (LW),LW
Sebastian Dyk (RW),HIFK,48,12,14,26,0.54,4,6,https://www.eliteprospects.com/player/14990/sebastian-dyk,2020-2021,liiga,Sebastian Dyk (RW),RW
Kasper Björkqvist (RW/LW),KooKoo,44,11,15,26,0.59,36,14,https://www.eliteprospects.com/player/122146/kasper-bjorkqvist,2020-2021,liiga,Kasper Björkqvist (RW/LW),RW/LW
Lasse Lappalainen (D),KalPa,56,11,15,26,0.46,38,14,https://www.eliteprospects.com/player/37886/lasse-lappalainen,2020-2021,liiga,Lasse Lappalainen (D),D
Jiri Smejkal (LW/C),Tappara,48,9,17,26,0.54,28,-9,https://www.eliteprospects.com/player/159844/jiri-smejkal,2020-2021,liiga,Jiri Smejkal (LW/C),LW/C
Jussi Jokinen (W/C),Kärpät,51,9,17,26,0.51,14,3,https://www.eliteprospects.com/player/2716/jussi-jokinen,2020-2021,liiga,Jussi Jokinen (W/C),W/C
Axel Rindell (D),Jukurit,47,7,19,26,0.55,14,-17,https://www.eliteprospects.com/player/375833/axel-rindell,2020-2021,liiga,Axel Rindell (D),D
Aleksi Ainali (C/LW),KooKoo,53,6,20,26,0.49,42,7,https://www.eliteprospects.com/player/60095/aleksi-ainali,2020-2021,liiga,Aleksi Ainali (C/LW),C/LW
Jesse Graham (D),KalPa,55,3,23,26,0.47,16,8,https://www.eliteprospects.com/player/92681/jesse-graham,2020-2021,liiga,Jesse Graham (D),D
Joachim Rohdin (RW),Jukurit,55,17,8,25,0.45,26,-20,https://www.eliteprospects.com/player/10515/joachim-rohdin,2020-2021,liiga,Joachim Rohdin (RW),RW
Anton Lundell (C/LW),HIFK,26,16,9,25,0.96,12,9,https://www.eliteprospects.com/player/360145/anton-lundell,2020-2021,liiga,Anton Lundell (C/LW),C/LW
Roby Järventie (LW/RW),Ilves,48,14,11,25,0.52,16,4,https://www.eliteprospects.com/player/534236/roby-jarventie,2020-2021,liiga,Roby Järventie (LW/RW),LW/RW
Valtteri Kemiläinen (D),Tappara,31,11,14,25,0.81,32,6,https://www.eliteprospects.com/player/58336/valtteri-kemilainen,2020-2021,liiga,Valtteri Kemiläinen (D),D
Turo Asplund (C),Sport,52,7,18,25,0.48,26,-1,https://www.eliteprospects.com/player/21059/turo-asplund,2020-2021,liiga,Turo Asplund (C),C
